사업자등록번호,순번,데이터수집일자,발행년도,보고서등록번호,발행기관명,보고서한글명,보고서영문명,초록한글,초록영문,국문키워드,영문키워드,목차,발행국가명,사용언어,원문정보URL,과제고유번호,과제명,과제수행기관명,연구책임자명,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
2048605404,5,20221103,2008,TRKO201000009950,(주)유시스,임베디드 SW 보드 타입 시뮬레이터,,가 주관기업1 Decoder Mechanism가 Target Board에 해석되는 Binary Code의 Scatter loading file을 참조하여 Target Board와 ,,시뮬레이터;디버깅;임베디드;휴대단말기;,,최종보고서 ...1표지 ...2제출문 ...3초록 ...4목차 ...8제1장 개발기술의 개요 ...9 제1절 개발대상 기술의 개요 ...9 제2절 개발대상 기술의 중요성 ...11,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201000009950,1425042995,임베디드 SW 보드 타입 시뮬레이터,(주)유시스,박**,I,20221114,,
2048605404,6,20221103,2019,TRKO201900021994,(주)유시스,사업장 배출가스 중 대기오염물질 측정을 위한 소형 무인기 시스템 기술 개발,SmallSized UAV System Technology Development for Air Contaminant Measurement from Factory Emission G,,,대기오염물질;자동비행;소형무인기;실시간분석;지상제어시스템;,Air Contaminant;Autopilot;Small UAV;Real-Time Analysis;GCS;,표지... 1제출문... 2보고서 요약서... 3요약문... 4목차... 51. 연구개발과제의 개요... 62. 연구수행내용 및 성과... 143. 목표 달성도 및 관련 분야 기여,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900021994,1711079584,사업장 배출가스 중 대기오염물질 측정을 위한 소형 무인기 시스템 기술 개발,주식회사 유시스,윤**,I,20221114,,
2048605404,7,20221103,2012,TRKO201300004775,(주)유시스,운전자 HFHuman Factor 및 상황인지기반 Interactive EDTSEnergy Driving Tutoring System 개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201300004775,1415117333,운전자 HFHuman Factor 및 상황인지기반 Interactive EDTSEnergy Driving Tutoring System 개발,(주)유시스,윤**,I,20221114,,
2048605404,8,20221103,2019,TRKO202000028608,(주)유시스,긴급 화재진압을 위한 소화탄 발사기 및 소방용 드론 시스템 개발,,,,소방용드론 소화탄발사기 화재진압 드론시스템 지상제어시스템;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000028608,1425118263,긴급 화재진압을 위한 소화탄 발사기 및 소방용 드론 시스템 개발,(주)유시스,안**,I,20221114,,
2048605404,9,20221103,2012,TRKO201500012158,(주)유시스,USN기반 설비선박 건조용 크레인 예지보전 시스템 개발,,,,크레인;유비쿼터스;보전;센서네트워크;관제;,Crane;Ubiquitous;Maintenance;Sensor Network;Monitoring;,표지 ... 1중소기업기술개발 지원사업 최종보고서 ... 2제출문 ... 3요약서초록 ... 4목차 ... 5제 1 장 개발기술의 개요 ... 6 제 1 절 개발기술 개요 ... ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500012158,1425066722,USN기반 설비선박 건조용 크레인 예지보전 시스템 개발,(주)씨에프정보통신울산,이**,I,20221114,,
2048605404,10,20221103,2013,TRKO201300035992,(주)유시스,"기존TV를 스마트TV화할 수 있는 HW장치, 구동SW 및 UIUX 개발",,,,스마트TV;셋탑박스;안드로이드;케이블TV;앱스토어;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201300035992,1425072491,"기존TV를 스마트TV화할 수 있는 HW장치, 구동SW 및 UIUX 개발",(주)유시스,박**,I,20221114,,
2048605404,11,20221103,2007,TRKO201000018210,(주)유시스,WiBroWimax 멀티미디어 미들웨어 플랫폼,Multimedia Middleware Platform for WiBroWiMAX Mobile device,가 WiBroWiMAX network를 위한 단말 미들웨어 플랫폼1 Platform ManagementSystem Event Handler2 Session Management  I,A Middleware Platform for WiBroWiMAX mobile device1 Platform ManagementSystem Event Handler2 Session,,,표지 ...1제출문 ...2요약문 ...3SUMMARY ...5CONTENTS ...7목차 ...10표목차 ...13그림목차 ...17제1장 서 론 ...20 제1절 기술 개발의 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201000018210,1440001996,WiBroWiMAX멀티미디어미들웨어플랫폼,(주)유시스,박**,I,20221114,,
2048605404,12,20221103,2020,TRKO202200004344,(주)유시스,유해화학물질 수환경 유출 모니터링 및 유출방지 시스템 개발,,,,유해화학물질;유출감지;유출방지;실시간 측정;이동형 분석;,Harmful chemical substance;Spills Detecting;Spills Prevention;Realtime Mess;Mobile Analysis;,표지... 1제 출 문... 2최종보고서 요약서... 3요약문... 5목차... 12표목차... 12그림목차... 151. 연구개발과제의 개요... 19 11. 연구개발 목적...,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202200004344,1485015951,유해화학물질 수환경 유출 모니터링 및 유출방지 시스템 개발,(주)유시스,신**,I,20221114,,
2048605404,13,20221103,2011,TRKO201300009898,(주)유시스,고성능 Solid State Disk 컨트롤러 개발,,,,에스에스디;컨트롤러;플래시메모리;파일시스템; 성능향상,SSD;Controller;Flash Memory;File System; Enhance Performance;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201300009898,1425064368,고성능 Solid State Disk 컨트롤러 개발,(주)유시스,박**,I,20221114,,
2048605404,14,20221103,2018,TRKO201900003158,(주)유시스,복합재난위험 대비를 위한 유해물질 감지 드론 기술 및 다목적 차수막 개발,,,,재난관리;재난안전산업;드론;차수막;,,표지... 1제 출 문... 2공공기관연계 지역산업육성사업기술개발 보고서 요약서... 4기술개발사업 주요 연구성과... 11I. 세세부 1 소형무인기를 활용한 유해물질 감지 및 실,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900003158,1415155517,복합재난위험 대비를 위한 유해물질 감지 드론 기술 및 다목적 차수막 개발,(주)유시스,안**,I,20221114,,
2048605404,15,20221103,2012,TRKO201800012967,(주)유시스,USN기반 설비선박 건조용 크레인 예지보전 시스템 개발,,,,크레인;유비쿼터스;보전;센서네트워크;관제;,Crane;Ubiquitous;Maintenance;Sensor Network;Monitoring;,표지... 1제출문... 2요 약 서 초 록... 3목차... 4제 1 장 개발기술의 개요... 5 제 1 절 개발기술 개요... 5 제 2 절 개발기술의 중요성... 6 제 3 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201800012967,1425061795,USN기반 설비선박 건조용 크레인 예지보전 시스템 개발,(주)씨에프정보통신울산,전**,I,20221114,,
1178105405,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
1058705406,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
3778605407,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
5028105408,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2048105409,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
2208605410,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2218105411,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
4118105412,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
4538605413,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6078105414,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6138105415,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6218105416,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
8638605417,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
1138105418,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
1238605419,1,20221102,2013,TRKO201500014437,(주)와이즈콘,안개제거 및 어안렌즈 보정기능을 갖는 IP기반의 HD급 무선 카메라 및 실시간 영상 제어를 위한 모바일 SW 개발,,개발목표계 획1 HD급 센서 모듈2 초소형 HD급 영상 보정 처리 모듈3 IP 기반의 HD급 무선 카메라 모듈4 실시간 영상모니터링 및 제어를 위한 모바일 SW실 적1 HD급 센서,,안개제거;렌즈왜곡보정;임베디드;HD급 IP Camera 모듈;,,표지... 1중소기업 기술개발사업 최종보고서... 2제 출 문... 3요 약 서 초 록... 4목차... 6제 1 장 개발기술의 개요... 7제 2 장 개발목표 및 개발내용... ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500014437,1425073809,안개제거 및 어안렌즈 보정기능을 갖는 IP기반의 HD급 무선 카메라 및 실시간 영상 제어를 위한 모바일 SW 개발,(주)와이즈콘,함**,I,20221114,,
1238605419,2,20221102,2015,TRKO201600004701,(주)와이즈콘,해안 및 군민간 보호시설 접근 예방을 위한 UHD 공간 관제 시스템 기술 개발,,,,레이저 스캐너;초고해상도;이벤트 존 트랙킹;지능형;공간물체 감지;공간인식;보안관제;,IP Camera;CCTV;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600004701,1425100051,해안 및 군민간 보호시설 접근 예방을 위한 UHD 공간 관제 시스템 기술 개발,(주)와이즈콘,함**,I,20221114,,
1238605419,3,20221102,2019,TRKO202000028173,(주)와이즈콘,재난안전을 위한 eMTCAP 카메라 기반의 IoT 핵심 플랫폼 및 서비스 개발,,,,이엠티씨;중계기;사물인터넷;인공지능;클라우드;,eMTC;AP;IoT;AI;Cloud;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000028173,1425119132,재난안전을 위한 eMTCAP 카메라 기반의 IoT 핵심 플랫폼 및 서비스 개발,(주)와이즈콘,함**,I,20221114,,
1238605419,4,20221102,2020,TRKO202000029465,(주)와이즈콘,비가시공간 투시 RADARCAMERA 융합형 재난 예측추적 시스템 개발에 관한 기술개발,,,,레이더;케이밴드;비가시공간;재난예측;융합;,Radar;K-Band;Invisible space;disaster prediction;Fusion;,표지... 1제 출 문... 2보고서 요약서... 3요약문... 4목차... 71. 연구개발과제의 개요... 8 11. 연구개발 목적... 8 12. 연구개발의 필요성... 9 1,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000029465,1711090678,비가시공간 투시 RADARCAMERA 융합형 재난 예측추적 시스템 개발,(주)와이즈콘,홍**,I,20221114,,
1238605419,5,20221102,2015,TRKO201600017538,(주)와이즈콘,학교폭력성폭력 예방용 실시간 감시 시스템 개발,,,,실시간 위치 추적 서비스;능동형 RFID;지능형 영상 분석;안전존;CCTV 위치 연동 추적;,,표지... 1제 출 문... 2기술개발사업 최종보고서 초록... 3기술개발사업 주요 연구성과... 14목차... 18제 1 장 서론... 19 제 1 절 과제의 개요... 19제 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201600017538,1415136255,학교폭력성폭력 예방용 실시간 감시 시스템 개발,(주)와이즈콘,홍**,I,20221114,,
1238605419,6,20221102,2018,TRKO202000025015,(주)와이즈콘,해양군민간 핵심 시설 접근 보호 및 재난 예측을 위한 3차원 4KUHD 공간 감시 시스템 개발,,,,레이저 스캐너;사운드 트랙킹;이벤트 존 트랙킹;공간물체감지;외곽 감시;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000025015,1425126122,해양군민간 핵심 시설 접근 보호 및 재난 예측을 위한 3차원 4KUHD 공간 감시 시스템 개발,(주)와이즈콘,함**,I,20221114,,
1238605419,7,20221102,2018,TRKO201900004254,(주)와이즈콘,비가시공간 투시 RADARCAMERA 융합형 재난 예측추적 시스템 개발,Developed invisible space sensing RADARCAMERA fusion disaster predictiontracking system,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900004254,1711076519,비가시공간 투시 RADARCAMERA 융합형 재난 예측추적 시스템 개발,(주)와이즈콘,홍**,I,20221114,,
1238605419,8,20221102,2017,TRKO201900007100,(주)와이즈콘,원거리 고속최대300Km 이동체의 실시간 포커싱 촬영5백만픽셀 가능한 스피드 인포스먼트 장치 개발,,,,스피드 인포스먼트;실시간 촬영 카메라;레이저 속도 측정;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900007100,1425108123,원거리 고속최대300Km 이동체의 실시간 포커싱 촬영5백만픽셀 가능한 스피드 인포스먼트 장치 개발,(주)와이즈콘,함**,I,20221114,,
1238605419,9,20221102,2018,TRKO201900014993,(주)와이즈콘,해양군민간 핵심 시설 접근 보호 및 재난 예측을 위한 3차원 4KUHD 공간 감시 시스템 개발,,,,레이저 스캐너;사운드 트랙킹;이벤트 존 트랙킹;공간물체감지;외곽 감시;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900014993,1425112348,해양군민간 핵심 시설 접근 보호 및 재난 예측을 위한 3차원 4KUHD 공간 감시 시스템 개발,(주)와이즈콘,함**,I,20221114,,
1058605420,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1068605421,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1078705422,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1198105423,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
2068605424,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
2898105425,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
3148605426,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
3958805427,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
4168105428,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
5998105429,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6168105430,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6708105431,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1078705432,1,20221102,2018,TRKO201900013222,리스트,오픈데이터 기반의 지식베이스를 활용한 지능형 QA 엔진 개발,,,,지능형 질의응답;오픈데이터;온톨로지;지식추출;,KBQA;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900013222,1425113574,오픈데이터 기반의 지식베이스를 활용한 지능형 QA 엔진 개발,(주)리스트,이**,I,20221114,,
1078705432,2,20221102,2019,TRKO202000010623,리스트,한식 세계화를 위한 이미지 인식 및 대화형 추천기반 인공지능 기술 개발,,,,한식;지능형 질의응답;오픈데이터;이미지 인식;,KBQA;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000010623,1425130741,한식 세계화를 위한 이미지 인식 및 대화형 추천기반 인공지능 기술 개발,(주)리스트,이**,I,20221114,,
1078705432,3,20221102,2018,TRKO202000025154,리스트,오픈데이터 기반의 지식베이스를 활용한 지능형 QA 엔진 개발,,,,지능형 질의응답;오픈데이터;온톨로지;지식추출;,KBQA;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000025154,1425125949,오픈데이터 기반의 지식베이스를 활용한 지능형 QA 엔진 개발,(주)리스트,이**,I,20221114,,
2218105433,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2228105434,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1298605435,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2148705436,1,20221102,2009,TRKO201000018653,(주)메가크래프트,바이너리 CDMA 무선통신 기반 홈 모니터링 시스템 개발,Development of the Home Monitoring system base on Binary CDMA wireless communication,가 연구개발의 내용당사에서 연구 개발한 BCDMA 무선통신 기반 홈 모니터링 시스템 은 다양한 응용분야의 기술선점을 위함이다이는 대용량 데이터를 송수신하는 무선 홈 네트워킹분야 쇼,A The contents of research and development In our Company BCDMA wireless communicationbased home mon,,,"표지...1제 출 문...3요 약 문...4SUMMARY...8목 차...16참고문헌...20제 1 장 서 론...21 제 1 절 기술 개발의 개요, 배경, 최근 연구 동향...2",대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201000018653,1415086468,바이너리 CDMA 무선통신 기반 홈 모니터링 시스템 개발,(주)메가크래프트,신**,I,20221114,,
2328105437,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
4018105438,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2058105439,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
6998605440,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1018605441,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
1058605442,1,20221102,2019,TRKO202000010329,동아이엔씨,후처리장치 클리닝 성능 측정용 검증 제어기기 개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000010329,1425131226,후처리장치 클리닝 성능 측정용 검증 제어기기 개발,주식회사 동아이엔씨,김**,I,20221114,,
1058605442,2,20221102,2018,TRKO201900002645,동아이엔씨,SCR 담체 클리닝 기술개발,Development of the SCR Substrate Cleaning Technology,,,질소산화물;선택적 환원촉매;재;디젤엔진;클리닝;,NOx;Selective Catalytic Reduction;Ash;Diesel Engine;Cleaning;,표지... 1제출문... 2환경기술개발사업 최종보고서 요약서... 3요약문... 4목차... 51. 연구개발과제의 개요... 6 11. 연구개발 목적... 6 12. 연구개발의 필,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900002645,1485014704,SCR 담체 클리닝 기술개발,(주)동아이엔씨,김**,I,20221114,,
1200805443,1,20221102,2019,TRKO201900015396,엘에스통신(주),중소형 공장의 스마트공장화를 위한 다중통신용 통합모듈이 적용된 보급형 전력에너지 모니터링 시스템,,,,스마트공장;데이터로거;모니터링;다중통신;통합모듈;,Smart Factory;Data Logger;Monitoring;Multi-Communication;Integrated Module;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900015396,1425114681,중소형 공장의 스마트공장화를 위한 다중통신용 통합모듈이 적용된 보급형 전력에너지 모니터링 시스템,엘에스통신(주),김**,I,20221114,,
1200805443,2,20221102,2016,TRKO201800011137,엘에스통신(주),SUNSmart Utility Network 내장형 LED 조명 및 전력모니터링 단말기 기반의 홈 스마트 에너지관리 서비스 개발,,,,,Smart Utility Network;Smart Meter;Framework;Energy Management;User Interface;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201800011137,1425098860,SUNSmart Utility Network 내장형 LED 조명 및 전력모니터링 단말기 기반의 홈 스마트 에너지관리 서비스 개발,엘에스통신(주),김**,I,20221114,,
1200805443,3,20221102,2019,TRKO202000024947,엘에스통신(주),중소형 공장의 스마트공장화를 위한 다중통신용 통합모듈이 적용된 보급형 전력에너지 모니터링 시스템,,,,스마트공장;데이터로거;모니터링;다중통신;통합모듈;,Smart Factory;Data Logger;Monitoring;Multi-Communication;Integrated Module;,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000024947,1425126199,중소형 공장의 스마트공장화를 위한 다중통신용 통합모듈이 적용된 보급형 전력에너지 모니터링 시스템,엘에스통신(주),김**,I,20221114,,
1200805443,4,20221102,2013,TRKO201500014683,엘에스통신(주),Digital TV용 다채널 8VSB Remodulator 개발,,개발목표 계획 본 기술개발 과제에서는 Digital TV용 공동수신설비의 핵심 장비로서 국내외적으로 방송 표준이 아날로그에서 디지털로 전환됨에 따라 제품에 대한 Needs가 크게 ,,,Remodulator;Digital TV;8-VSB;Combiner;Divider;,표지... 1제출문... 2요약서 초록... 3목차... 5제 1 장 개발기술의 개요... 6 제 1 절 개발기술의 개요... 6 제 2 절 개발기술의 중요성 및 필요성... 9제,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500014683,1425075764,Digital TV용 다채널 8VSB Remodulator 개발,엘에스통신(주),김**,I,20221114,,
1308105444,1,20221102,2018,TRKO202200007230,에치엠알,Compact BenchTop 70MHz. 핵자기 공명 분광기 NMR Spectrometer 개발High Sensitivity501 High ResolutionHalf Line W,,3 개발결과 요약 최종목표o 고가의 액체 헬륨과 액체 질소를 사용하는 기존 대형 핵자기공명 분광기 NMR Spectrometer를 대체하는 소형 BenchTop NMR Spectr,,핵자기공명;탁상설치용;영구자석;분해능;민감도;,,표지... 1제 출 문... 2최종보고서 초록... 3기술개발사업 주요 연구성과... 14목차... 18제 1 장 서론... 19 제 1 절 과제의 개요... 19제 2 장 과제 ,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202200007230,1415152284,Compact BenchTop 70 MHz급 핵자기공명분광기NMR Spectrometer 개발High Senisitivity501 High ResolutionHalfLineWidt,(주)에치엠알,조**,I,20221114,,
1328605445,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
2898805446,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
3148605447,1,20221103,2017,TRKO201800041740,제이엔디,IoST 기반 주차검지 센서와 고정밀 실내측위 센서를 이용한 주차유도 및 내차찾기 서비스 개발,,,,차량 검지 장치;3차원 DR(dead reckoning);다방향 비이콘;,IoST(Internet of Small Things);BLE(Bluetooth Low Energy);GNSS(Global Navigation Satellite System);PD,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201800041740,1425109381,IoST 기반 주차검지 센서와 고정밀 실내측위 센서를 이용한 주차유도 및 내차찾기 서비스 개발,(주)제이엔디,정**,I,20221114,,
3148605447,2,20221103,2018,TRKO201900012102,제이엔디,저전력장거리 통신망LPWA을 이용한 스마트 주차관리시스템 개발,,,,저전력장거리통신망;무선센서;NB-IOT망;주차관리시스템;지능형교통시스템;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900012102,1425111011,저전력장거리 통신망LPWA을 이용한 스마트 주차관리시스템 개발,(주)제이엔디,정**,I,20221114,,
3148605447,3,20221103,2020,TRKO202000010542,제이엔디,블루투스를 이용한 실외 내차위치 확인 서비스 기술 및 5.8GHz Radar기반 무선센서 개발,,,,,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO202000010542,1425130882,블루투스를 이용한 실외 내차위치 확인 서비스 기술 및 5.8GHz Radar기반 무선센서 개발,(주)제이엔디,정**,I,20221114,,
3781005448,1,20221102,2013,TRKO201500016754,주영산업(주),자동차 내외장용 3가크롬 도금에 적합한 코팅제 개발,,개발목표 계 획   자동차 완성업체현대기아차 MS 65214의 외장용 규격품 실 적  현대기아차 MS 65214의 외장용 테스트 규격 만족 정량적 목표항목 및 달성도 1 내치핑성 ,,1회 도장시스템;내치핑성;자외선경화;3가 크롬도금;아크릴 폴리올;라디에이터 그릴;,,표지... 1중소기업 기술개발사업 최종보고서... 2제출문... 3요약서초 록... 4목차... 5제1장 개발기술의 개요... 8제2장 개발목표 및 개발내용... 13 제1절 기술,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500016754,1425073565,자동차 내외장용 3가크롬 도금에 적합한 코팅제 개발,주영산업(주),성**,I,20221114,,
4168105449,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
4188105450,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
5028105451,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
5433705452,1,20221103,2014,TRKO201500011673,일신테크(주),서어보식 방식servo type의 금속분말성형 프레스의 개발,,,,금속 분말 성형;서보식 프레스;사출 성형;멀티 캐비티 금형;경량화;고성능화;정밀 소형 부품화;,injection molding;,표지 ... 1통지문 ... 3제출문 ... 5사업요약서초록 ... 7목차 ... 13표목차 ... 15그림목차 ... 19제1장 서론 ... 21 제1절 사업의 개요 ... 21,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201500011673,1425091790,서어보식 방식servo type의 금속분말성형프레스의 개발,일신테크(주),김**,I,20221114,,
5433705452,2,20221103,2010,TRKO201100000039,일신테크(주),다심 광섬유 고성능 융착 접속기 개발,Ribbon Optical Fiber Arc Fusion Splicer,가 텔레 센트릭 광학계 개발광섬유 영상 획득을 위한 정밀 광학계 개발나 광섬유 정렬 모듈 개발다심 광섬유를 이송하고 정렬할 수 있는 정밀 VGroove와 세라믹 Block 정밀 S,A Development of Tele Centric Optical SystemDevelopment of Precision Optical System for Gaining of O,광섬유 융착 접속기;광섬유;에프티티에이치;,ARC FUSION SPLICER;OPTICAL FIBER;FTTH;,표지 ...1제출문 ...3요약문 ...4SUMMARY ...6CONTENTS ...8목차 ...9제1장 서론 ...10 제1절 개발기술의 중요성 및 필요성 ...10 제2절 국내,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201100000039,1415098737,다심 광섬유 고성능 융착 접속기 개발,일신테크(주),권**,I,20221114,,
5433705452,3,20221103,2017,TRKO201900006596,일신테크(주),서어보식 방식Servo Type의 금속분말성형프레스의 개발,,,,금속분말;서어보 모터;서보 슬라이드 실린더;HMI 기반;성형프레스;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201900006596,1425101767,서어보식 방식Servo Type의 금속분말성형프레스의 개발,일신테크(주),김**,I,20221114,,
5433705452,4,20221103,2017,TRKO201800013794,일신테크(주),서어보식 방식 Servo Type의 금속분말성형프레스의 개발,,,,금속분말;서어보 모터;서보 슬라이드 실린더;HMI 기반;성형프레스;,,비공개항목입니다.,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201800013794,1425093597,서어보식 방식Servo Type의 금속분말성형프레스의 개발,일신테크(주),김**,I,20221114,,
5433705452,5,20221103,2011,TRKO201300030228,일신테크(주),Airhydro cylinder 적용 초고강도 부품 홀 피어싱 기술 개발,,1 최종목표핫 포밍 공정을 통하여 제작되는 차체부품루프레일은 1500MPa급의 강도를 가지게 되며 이를 절단하는 공정은 현재까지 레이저커팅 공정을 이용하고 있기 때문에 생산성이 현,,피어싱;핫포밍;레이져컷팅;핫포밍 피어싱시스템;,,현장맞춤형 기술개발사업 최종보고서... 1제출문... 2현장맞춤형 기술개발사업 최종보고서 초록... 3목차... 5제 1 장 서론... 7 제 1 절 기술개발의 개요 및 필요성..,대한민국,Korean,https://scienceon.kisti.re.kr/commons/util/originalView.do?dbt=TRKO&cn=TRKO201300030228,1415110720,Air hydro cylinder 적용 초고강도 부품 홀 피어싱 기술 개발,(주)일신테크,김**,I,20221114,,
6168105453,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6208105454,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
6228105455,1,20221102,,,,,,,,,,,,,,,,,,I,20221114,,
8108105456,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
8178605457,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
8718805458,1,20221103,,,,,,,,,,,,,,,,,,I,20221114,,
