사업자등록번호,순번,데이터수집일자,국내출원번호,DOCDB패밀리ID,DOCDB출원국가코드,DOCDB출원일자,DOCDB출원종류코드,DOCDB출원번호,DOCDB공보국가코드,DOCDB공보일자,DOCDB공보종류코드,DOCDB공보번호,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
8748804163,1,20220606,3020190055756,,,,,,,,,,I,20221114,,
1058604164,1,20220428,,,,,,,,,,,I,20221114,,
3128604165,1,20220520,,,,,,,,,,,I,20221114,,
3428804166,1,20220522,,,,,,,,,,,I,20221114,,
4048104167,1,20220523,,,,,,,,,,,I,20221114,,
4118404168,1,20220524,,,,,,,,,,,I,20221114,,
6218104169,1,20220604,2020050006295,,,,,,,,,,I,20221114,,
6218104169,2,20220604,1020060034851,,,,,,,,,,I,20221114,,
6648604170,1,20220604,,,,,,,,,,,I,20221114,,
8148604171,1,20220605,,,,,,,,,,,I,20221114,,
1738704172,1,20220513,1020180057567,,,,,,,,,,I,20221114,,
3018604173,1,20220519,1020140003542,,,,,,,,,,I,20221114,,
3058104174,1,20220520,,,,,,,,,,,I,20221114,,
3508604175,1,20220522,1020170148264,,,,,,,,,,I,20221114,,
3508604175,2,20220522,1020170148263,,,,,,,,,,I,20221114,,
3508604175,3,20220522,1020190070880,,,,,,,,,,I,20221114,,
3508604175,4,20220522,1020170148266,,,,,,,,,,I,20221114,,
3508604175,5,20220522,1020170148265,,,,,,,,,,I,20221114,,
3508604175,6,20220522,1020190114588,,,,,,,,,,I,20221114,,
5458604176,1,20220531,,,,,,,,,,,I,20221114,,
5938704177,1,20220603,,,,,,,,,,,I,20221114,,
6908604178,1,20220605,1020180080069,,,,,,,,,,I,20221114,,
6908604178,2,20220605,1020190107991,,,,,,,,,,I,20221114,,
6908604178,3,20220605,1020190107990,,,,,,,,,,I,20221114,,
8098604179,1,20220605,,,,,,,,,,,I,20221114,,
1342004180,1,20220512,,,,,,,,,,,I,20221114,,
2110604181,1,20221103,,,,,,,,,,,I,20221114,,
5948704182,1,20220603,3020170039225,,,,,,,,,,I,20221114,,
5948704182,2,20220603,3020170039223,,,,,,,,,,I,20221114,,
5948704182,3,20220603,3020170039224,,,,,,,,,,I,20221114,,
6218604183,1,20220604,,,,,,,,,,,I,20221114,,
8168804184,1,20220605,,,,,,,,,,,I,20221114,,
1058604185,1,20220428,,,,,,,,,,,I,20221114,,
6473504186,1,20220604,,,,,,,,,,,I,20221114,,
3148604187,1,20220521,1020200024233,,,,,,,,,,I,20221114,,
3148604187,2,20220521,1020190156363,,,,,,,,,,I,20221114,,
3148604187,3,20220521,1020190096446,,,,,,,,,,I,20221114,,
3148604187,4,20220521,1020200152346,,,,,,,,,,I,20221114,,
3148604187,5,20220521,1020190149169,,,,,,,,,,I,20221114,,
3148604187,6,20220521,1020190128591,,,,,,,,,,I,20221114,,
1058704188,1,20220428,,,,,,,,,,,I,20221114,,
4028104189,1,20220522,,,,,,,,,,,I,20221114,,
4028104190,1,20220522,1020120085822,,,,,,,,,,I,20221114,,
4028104190,2,20220522,1020120086851,,,,,,,,,,I,20221114,,
4028104190,3,20220522,1020170062199,,,,,,,,,,I,20221114,,
4028104190,4,20220522,1020180034567,,,,,,,,,,I,20221114,,
3018104191,1,20220519,1020080117218,,,,,,,,,,I,20221114,,
3018104191,2,20220519,1020080117220,,,,,,,,,,I,20221114,,
3018104191,3,20220519,1020090131687,,,,,,,,,,I,20221114,,
3018104191,4,20220519,1020100011446,,,,,,,,,,I,20221114,,
3018104191,5,20220519,1020110002169,,,,,,,,,,I,20221114,,
3018104191,6,20220519,1020120042653,,,,,,,,,,I,20221114,,
3018104191,7,20220519,1020120056259,,,,,,,,,,I,20221114,,
3018104191,8,20220519,3020130035412,,,,,,,,,,I,20221114,,
3018104191,9,20220519,1020130080902,,,,,,,,,,I,20221114,,
3018104191,10,20220519,1020180140803,,,,,,,,,,I,20221114,,
1218104192,1,20221103,,,,,,,,,,,I,20221114,,
2138104193,1,20220515,,,,,,,,,,,I,20221114,,
1178104194,1,20220509,,,,,,,,,,,I,20221114,,
1191904195,1,20220509,,,,,,,,,,,I,20221114,,
1198104196,1,20220509,,,,,,,,,,,I,20221114,,
1198604197,1,20221102,,,,,,,,,,,I,20221114,,
1298604198,1,20220511,3020160030060,,,,,,,,,,I,20221114,,
1348104199,1,20220512,,,,,,,,,,,I,20221114,,
1348104200,1,20220512,,,,,,,,,,,I,20221114,,
1358604201,1,20220512,,,,,,,,,,,I,20221114,,
1388104202,1,20220513,,,,,,,,,,,I,20221114,,
1448104203,1,20220513,1020160015776,,,,,,,,,,I,20221114,,
2018604204,1,20220514,,,,,,,,,,,I,20221114,,
2048104205,1,20220514,,,,,,,,,,,I,20221114,,
2068604206,1,20220514,,,,,,,,,,,I,20221114,,
2158604207,1,20220515,1020200127187,,,,,,,,,,I,20221114,,
2208604208,1,20220516,1020180173861,71570074,JP,20190809,A,2019147035,JP,20200716,A,2020109610,I,20221114,,
2208604208,2,20220516,1020190035243,66848475,JP,20190925,A,2019173914,JP,20201001,A,2020161111,I,20221114,,
2208604208,3,20220516,1020190035243,66848475,JP,20190925,A,2019173914,JP,20210317,B2,6845486,I,20221114,,
2208604208,4,20220516,1020200123642,,,,,,,,,,I,20221114,,
2208604208,5,20220516,1020180173860,,,,,,,,,,I,20221114,,
2208804209,1,20220516,,,,,,,,,,,I,20221114,,
2271204210,1,20220517,,,,,,,,,,,I,20221114,,
3028704211,1,20220519,,,,,,,,,,,I,20221114,,
3178104212,1,20220521,1020150183046,,,,,,,,,,I,20221114,,
3178104212,2,20220521,1020170097705,,,,,,,,,,I,20221114,,
3178104212,3,20220521,1020180139555,,,,,,,,,,I,20221114,,
3178104212,4,20220521,1020190095549,,,,,,,,,,I,20221114,,
3178104212,5,20220521,3020200025500,,,,,,,,,,I,20221114,,
3178104212,6,20220521,1020200160902,,,,,,,,,,I,20221114,,
3388804213,1,20220522,3020170013125,,,,,,,,,,I,20221114,,
3388804213,2,20220522,1020170139033,65907850,KR,20171025,W,2017011862,WO,20190418,A1,2019074145,I,20221114,,
3388804213,3,20220522,1020200110678,,,,,,,,,,I,20221114,,
3388804213,4,20220522,1020180103464,,,,,,,,,,I,20221114,,
3388804213,5,20220522,1020170110530,,,,,,,,,,I,20221114,,
3388804213,6,20220522,1020170035640,,,,,,,,,,I,20221114,,
3388804213,7,20220522,1020170177617,,,,,,,,,,I,20221114,,
3978104214,1,20220522,3020110004054,,,,,,,,,,I,20221114,,
3978104214,2,20220522,3020110004052,,,,,,,,,,I,20221114,,
3978104214,3,20220522,3020110004050,,,,,,,,,,I,20221114,,
3978104214,4,20220522,3020160008457,,,,,,,,,,I,20221114,,
4018104215,1,20220522,,,,,,,,,,,I,20221114,,
4118104216,1,20220524,,,,,,,,,,,I,20221114,,
4188104217,1,20220524,,,,,,,,,,,I,20221114,,
4488104218,1,20220525,2020090012487,,,,,,,,,,I,20221114,,
4488104218,2,20220525,3020070049511,,,,,,,,,,I,20221114,,
4488104218,3,20220525,2020070015139,,,,,,,,,,I,20221114,,
4488104218,4,20220525,1020080017649,,,,,,,,,,I,20221114,,
4488104218,5,20220525,2020180001781,,,,,,,,,,I,20221114,,
4488104218,6,20220525,3020120043544,,,,,,,,,,I,20221114,,
4488104218,7,20220525,1020140025823,,,,,,,,,,I,20221114,,
4488104218,8,20220525,2020070019172,,,,,,,,,,I,20221114,,
4488104218,9,20220525,1020110113634,,,,,,,,,,I,20221114,,
4488104218,10,20220525,1020090111505,,,,,,,,,,I,20221114,,
4818104219,1,20220525,,,,,,,,,,,I,20221114,,
5028604220,1,20220526,1020180088561,,,,,,,,,,I,20221114,,
5028604220,2,20220526,1020140128215,,,,,,,,,,I,20221114,,
5028604220,3,20220526,1020140143577,,,,,,,,,,I,20221114,,
5028604220,4,20220526,1020170012558,,,,,,,,,,I,20221114,,
5034804221,1,20220526,,,,,,,,,,,I,20221114,,
5598804222,1,20220531,,,,,,,,,,,I,20221114,,
5678104223,1,20220531,,,,,,,,,,,I,20221114,,
5678104224,1,20220531,,,,,,,,,,,I,20221114,,
5878104225,1,20220603,1020170081212,,,,,,,,,,I,20221114,,
5878104225,2,20220603,3020200001661,,,,,,,,,,I,20221114,,
5878104225,3,20220603,3020200001662,,,,,,,,,,I,20221114,,
6108104226,1,20220604,,,,,,,,,,,I,20221114,,
6138104227,1,20220604,1020030052510,,,,,,,,,,I,20221114,,
6168104228,1,20220604,3020150046445,,,,,,,,,,I,20221114,,
6168104228,2,20220604,1020150166048,,,,,,,,,,I,20221114,,
6168104228,3,20220604,1020150108311,,,,,,,,,,I,20221114,,
6168104228,4,20220604,1020140168504,,,,,,,,,,I,20221114,,
6168104228,5,20220604,1020120110965,48866947,US,20131002,A,201314433427,US,20150917,A1,2015262489,I,20221114,,
6168104228,6,20220604,1020120110965,48866947,KR,20131002,W,2013008801,WO,20140410,A1,2014054879,I,20221114,,
6168104228,7,20220604,1020120086184,,,,,,,,,,I,20221114,,
6168104228,8,20220604,3020150057823,,,,,,,,,,I,20221114,,
6208104229,1,20220604,,,,,,,,,,,I,20221114,,
6328104230,1,20220604,1020200188290,,,,,,,,,,I,20221114,,
7088104231,1,20220605,1020170018973,,,,,,,,,,I,20221114,,
7128604232,1,20220605,,,,,,,,,,,I,20221114,,
8648704233,1,20220605,3019980016725,,,,,,,,,,I,20221114,,
8648704233,2,20220605,3019980019805,,,,,,,,,,I,20221114,,
1138104234,1,20220509,,,,,,,,,,,I,20221114,,
3093004235,1,20220520,3020030007328,,,,,,,,,,I,20221114,,
3093004235,2,20220520,3020030007342,,,,,,,,,,I,20221114,,
3093004235,3,20220520,3020030007327,,,,,,,,,,I,20221114,,
3093004235,4,20220520,3020030007341,,,,,,,,,,I,20221114,,
3093004235,5,20220520,3020030024696,,,,,,,,,,I,20221114,,
3093004235,6,20220520,1020070092173,,,,,,,,,,I,20221114,,
4788504236,1,20220525,,,,,,,,,,,I,20221114,,
8318104237,1,20220605,3020090010449,,,,,,,,,,I,20221114,,
8318104237,2,20220605,1020050090298,,,,,,,,,,I,20221114,,
8318104237,3,20220605,1020170009029,,,,,,,,,,I,20221114,,
8318104237,4,20220605,1020060103120,,,,,,,,,,I,20221114,,
8318104237,5,20220605,1020170014944,,,,,,,,,,I,20221114,,
8318104237,6,20220605,1020160061278,,,,,,,,,,I,20221114,,
8318104237,7,20220605,1020200049302,,,,,,,,,,I,20221114,,
8318104237,8,20220605,1020090024047,,,,,,,,,,I,20221114,,
1198604238,1,20220509,1020190143679,,,,,,,,,,I,20221114,,
1198604238,2,20220509,1020180034465,67985735,US,20190326,A,201916364546,US,20190926,A1,2019296961,I,20221114,,
1198604238,3,20220509,1020180034465,67985735,US,20190326,A,201916364546,US,20210824,B2,11102055,I,20221114,,
1198604238,4,20220509,1020180145442,69062755,US,20190326,A,201916364611,US,20210330,B2,10965532,I,20221114,,
1198604238,5,20220509,1020180145442,69062755,US,20190326,A,201916364611,US,20200528,A1,2020169463,I,20221114,,
1198604238,6,20220509,1020190143695,,,,,,,,,,I,20221114,,
1208104239,1,20221102,,,,,,,,,,,I,20221114,,
1268104240,1,20220510,1020100027415,,,,,,,,,,I,20221114,,
1268104240,2,20220510,1020090034817,,,,,,,,,,I,20221114,,
1268104240,3,20220510,1020150039972,,,,,,,,,,I,20221114,,
1268104240,4,20220510,1020110003500,,,,,,,,,,I,20221114,,
1268104240,5,20220510,1020120022371,,,,,,,,,,I,20221114,,
1268104240,6,20220510,1020100080172,,,,,,,,,,I,20221114,,
1268104240,7,20220510,2019920000962,,,,,,,,,,I,20221114,,
1268104240,8,20220510,3019800007773,,,,,,,,,,I,20221114,,
1268104240,9,20220510,2020080005079,,,,,,,,,,I,20221114,,
1268104240,10,20220510,1020160007652,,,,,,,,,,I,20221114,,
1608604241,1,20220513,,,,,,,,,,,I,20221114,,
1878804242,1,20220514,,,,,,,,,,,I,20221114,,
2148704243,1,20220515,,,,,,,,,,,I,20221114,,
2958704244,1,20220519,3020160053163,,,,,,,,,,I,20221114,,
2958704244,2,20220519,1020160150989,,,,,,,,,,I,20221114,,
2958704244,3,20220519,1020160179450,,,,,,,,,,I,20221114,,
5028104245,1,20220526,1020160011154,,,,,,,,,,I,20221114,,
5028104245,2,20220526,1020130101824,,,,,,,,,,I,20221114,,
5028104245,3,20220526,1020150087272,,,,,,,,,,I,20221114,,
6538604246,1,20220604,,,,,,,,,,,I,20221114,,
8158104247,1,20220605,,,,,,,,,,,I,20221114,,
8928604248,1,20220606,,,,,,,,,,,I,20221114,,
1078704249,1,20220428,1020160180797,,,,,,,,,,I,20221114,,
1078704249,2,20220428,1020160022524,,,,,,,,,,I,20221114,,
1078704249,3,20220428,1020160180792,,,,,,,,,,I,20221114,,
1078704249,4,20220428,1020150023886,,,,,,,,,,I,20221114,,
1078704249,5,20220428,1020140068214,,,,,,,,,,I,20221114,,
1078704249,6,20220428,1020150150867,,,,,,,,,,I,20221114,,
1191604250,1,20220509,,,,,,,,,,,I,20221114,,
1308604251,1,20220511,3020210053174,,,,,,,,,,I,20221114,,
1308604251,2,20220511,3020210059952,,,,,,,,,,I,20221114,,
1308604251,3,20220511,3020220000779,,,,,,,,,,I,20221114,,
1558604252,1,20220513,,,,,,,,,,,I,20221114,,
2902004253,1,20220518,,,,,,,,,,,I,20221114,,
3138104254,1,20220520,,,,,,,,,,,I,20221114,,
4088104255,1,20220523,,,,,,,,,,,I,20221114,,
4178104256,1,20220524,,,,,,,,,,,I,20221114,,
4788704257,1,20220525,,,,,,,,,,,I,20221114,,
5158104258,1,20220531,1020130034570,,,,,,,,,,I,20221114,,
6038104259,1,20221103,,,,,,,,,,,I,20221114,,
8378704260,1,20220605,,,,,,,,,,,I,20221114,,
1078104261,1,20220428,1020170038661,,,,,,,,,,I,20221114,,
1078104261,2,20220428,1020190031326,,,,,,,,,,I,20221114,,
1108104262,1,20220509,1020200120858,,,,,,,,,,I,20221114,,
1108104262,2,20220509,1020120055432,,,,,,,,,,I,20221114,,
1108104262,3,20220509,1020140132704,,,,,,,,,,I,20221114,,
1108104262,4,20220509,1020190099759,,,,,,,,,,I,20221114,,
1388104263,1,20220513,,,,,,,,,,,I,20221114,,
3148604264,1,20220521,1020170110477,,,,,,,,,,I,20221114,,
4028104265,1,20220522,1020180071395,,,,,,,,,,I,20221114,,
4028104265,2,20220522,1020180110451,,,,,,,,,,I,20221114,,
5048104266,1,20220526,,,,,,,,,,,I,20221114,,
5048504267,1,20220526,,,,,,,,,,,I,20221114,,
6158104268,1,20220604,2020020007335,,,,,,,,,,I,20221114,,
6158104268,2,20220604,1020070035895,,,,,,,,,,I,20221114,,
6158104268,3,20220604,1020070035897,,,,,,,,,,I,20221114,,
6158104268,4,20220604,3020150007519,,,,,,,,,,I,20221114,,
6158104268,5,20220604,3020150007521,,,,,,,,,,I,20221114,,
6158104268,6,20220604,1020150143561,,,,,,,,,,I,20221114,,
6158104268,7,20220604,3020150063113,,,,,,,,,,I,20221114,,
6158104268,8,20220604,1020170179251,,,,,,,,,,I,20221114,,
6158104268,9,20220604,1020190103656,,,,,,,,,,I,20221114,,
6158104268,10,20220604,1020190103664,,,,,,,,,,I,20221114,,
6168504269,1,20220604,,,,,,,,,,,I,20221114,,
6178504270,1,20220604,,,,,,,,,,,I,20221114,,
6218104271,1,20220604,,,,,,,,,,,I,20221114,,
7078104272,1,20220605,,,,,,,,,,,I,20221114,,
1168104273,1,20220509,,,,,,,,,,,I,20221114,,
1018804274,1,20221103,,,,,,,,,,,I,20221114,,
1261104275,1,20220510,,,,,,,,,,,I,20221114,,
1274404276,1,20220510,,,,,,,,,,,I,20221114,,
1358104277,1,20220512,,,,,,,,,,,I,20221114,,
2048104278,1,20220514,1020170063948,,,,,,,,,,I,20221114,,
2048104278,2,20220514,1020070090383,,,,,,,,,,I,20221114,,
2048104278,3,20220514,1020080012081,,,,,,,,,,I,20221114,,
8038704279,1,20220605,,,,,,,,,,,I,20221114,,
8498704280,1,20220605,1020090023565,,,,,,,,,,I,20221114,,
1058704281,1,20220428,,,,,,,,,,,I,20221114,,
1198104282,1,20220509,3020190032402,,,,,,,,,,I,20221114,,
1198104282,2,20220509,1020160051291,60160859,KR,20161028,W,2016012264,WO,20171102,A1,2017188528,I,20221114,,
1198104282,3,20220509,1020180142591,,,,,,,,,,I,20221114,,
1198104282,4,20220509,1020170040952,60298006,KR,20180102,W,2018000046,WO,20181004,A1,2018182143,I,20221114,,
2038104283,1,20220514,,,,,,,,,,,I,20221114,,
6068604284,1,20220603,,,,,,,,,,,I,20221114,,
1058704285,1,20220428,3020130038034,,,,,,,,,,I,20221114,,
1058704285,2,20220428,3020130038030,,,,,,,,,,I,20221114,,
6328804286,1,20220604,3020190006214,,,,,,,,,,I,20221114,,
6328804286,2,20220604,3020190056620,,,,,,,,,,I,20221114,,
6328804286,3,20220604,3020190058750,,,,,,,,,,I,20221114,,
6328804286,4,20220604,3020200021779,,,,,,,,,,I,20221114,,
6328804286,5,20220604,3020210011401,,,,,,,,,,I,20221114,,
1058604287,1,20220428,,,,,,,,,,,I,20221114,,
1748804288,1,20220514,1020180103020,,,,,,,,,,I,20221114,,
1748804288,2,20220514,3020190004222,,,,,,,,,,I,20221114,,
1748804288,3,20220514,1020190023392,,,,,,,,,,I,20221114,,
1748804288,4,20220514,1020170151568,,,,,,,,,,I,20221114,,
1748804288,5,20220514,3020190004218,,,,,,,,,,I,20221114,,
1748804288,6,20220514,3020180040540,,,,,,,,,,I,20221114,,
1748804288,7,20220514,3020180040541,,,,,,,,,,I,20221114,,
1748804288,8,20220514,1020190019965,,,,,,,,,,I,20221114,,
4548104289,1,20220525,,,,,,,,,,,I,20221114,,
5098104290,1,20220531,,,,,,,,,,,I,20221114,,
5608104291,1,20220531,,,,,,,,,,,I,20221114,,
6168104292,1,20220604,3019670001316,,,,,,,,,,I,20221114,,
6168104292,2,20220604,3019670001355,,,,,,,,,,I,20221114,,
6168104292,3,20220604,3019840004369,,,,,,,,,,I,20221114,,
6168104292,4,20220604,3019840004368,,,,,,,,,,I,20221114,,
6168104292,5,20220604,3020080039939,,,,,,,,,,I,20221114,,
6168104292,6,20220604,3020080039942,,,,,,,,,,I,20221114,,
6168104292,7,20220604,3020080039940,,,,,,,,,,I,20221114,,
6168104292,8,20220604,3020090023989,,,,,,,,,,I,20221114,,
6168104292,9,20220604,3020140020827,,,,,,,,,,I,20221114,,
6168104292,10,20220604,1020140049292,,,,,,,,,,I,20221114,,
1058704293,1,20220428,,,,,,,,,,,I,20221114,,
1128104294,1,20220509,,,,,,,,,,,I,20221114,,
1198104295,1,20220509,,,,,,,,,,,I,20221114,,
2148704296,1,20220515,,,,,,,,,,,I,20221114,,
2478104297,1,20220518,,,,,,,,,,,I,20221114,,
3018104298,1,20220519,1020110074222,,,,,,,,,,I,20221114,,
5358604299,1,20220531,,,,,,,,,,,I,20221114,,
1050504300,1,20220428,,,,,,,,,,,I,20221114,,
2118604301,1,20221103,,,,,,,,,,,I,20221114,,
1058604302,1,20220428,,,,,,,,,,,I,20221114,,
4765604303,1,20220525,,,,,,,,,,,I,20221114,,
7684304304,1,20220605,2020020030117,,,,,,,,,,I,20221114,,
7684304304,2,20220605,3020070039157,,,,,,,,,,I,20221114,,
7684304304,3,20220605,1020160064624,,,,,,,,,,I,20221114,,
7810304305,1,20220605,2020020030117,,,,,,,,,,I,20221114,,
7810304305,2,20220605,3020070039157,,,,,,,,,,I,20221114,,
7810304305,3,20220605,1020160064624,,,,,,,,,,I,20221114,,
8258104306,1,20220605,,,,,,,,,,,I,20221114,,
8512804307,1,20220605,2020020030117,,,,,,,,,,I,20221114,,
8512804307,2,20220605,3020070039157,,,,,,,,,,I,20221114,,
8512804307,3,20220605,1020160064624,,,,,,,,,,I,20221114,,
1088104308,1,20220428,1020170126377,,,,,,,,,,I,20221114,,
1088104308,2,20220428,1020110040317,,,,,,,,,,I,20221114,,
1088104308,3,20220428,1020110040316,,,,,,,,,,I,20221114,,
1088104308,4,20220428,1020130020440,,,,,,,,,,I,20221114,,
1088104308,5,20220428,1020120154000,,,,,,,,,,I,20221114,,
1088104308,6,20220428,1020110092656,,,,,,,,,,I,20221114,,
1088104308,7,20220428,3020200045954,,,,,,,,,,I,20221114,,
1088104308,8,20220428,1020140052524,,,,,,,,,,I,20221114,,
1088104308,9,20220428,1020120108296,,,,,,,,,,I,20221114,,
1088104308,10,20220428,3020200040840,,,,,,,,,,I,20221114,,
1208104309,1,20221102,,,,,,,,,,,I,20221114,,
6218104310,1,20220604,1020120056259,,,,,,,,,,I,20221114,,
6218104310,2,20220604,3020130035412,,,,,,,,,,I,20221114,,
6218104310,3,20220604,1020130080902,,,,,,,,,,I,20221114,,
6218104310,4,20220604,1020180140803,,,,,,,,,,I,20221114,,
6218104310,5,20220604,1020180140810,,,,,,,,,,I,20221114,,
6218104310,6,20220604,3020200026143,,,,,,,,,,I,20221114,,
6218104310,7,20220604,1020110002169,,,,,,,,,,I,20221114,,
6218104310,8,20220604,1020080117218,,,,,,,,,,I,20221114,,
6218104310,9,20220604,1020080117220,,,,,,,,,,I,20221114,,
6218104310,10,20220604,1020090131687,,,,,,,,,,I,20221114,,
1078704311,1,20220428,,,,,,,,,,,I,20221114,,
1168104312,1,20220509,,,,,,,,,,,I,20221114,,
1198604313,1,20220509,,,,,,,,,,,I,20221114,,
1218104314,1,20221103,,,,,,,,,,,I,20221114,,
3738604315,1,20220522,1020190143343,,,,,,,,,,I,20221114,,
4028504316,1,20220522,,,,,,,,,,,I,20221114,,
4118804317,1,20220524,,,,,,,,,,,I,20221114,,
8568804318,1,20220605,,,,,,,,,,,I,20221114,,
1288504319,1,20220510,,,,,,,,,,,I,20221114,,
3148104320,1,20220521,,,,,,,,,,,I,20221114,,
4038104321,1,20220522,,,,,,,,,,,I,20221114,,
1088104322,1,20220428,2019990026717,,,,,,,,,,I,20221114,,
1088104322,2,20220428,3020020001473,,,,,,,,,,I,20221114,,
1088104322,3,20220428,3020020001474,,,,,,,,,,I,20221114,,
1088104322,4,20220428,2020020001439,,,,,,,,,,I,20221114,,
1048104323,1,20220428,,,,,,,,,,,I,20221114,,
1058104324,1,20220428,1020100057260,,,,,,,,,,I,20221114,,
1208604325,1,20221102,,,,,,,,,,,I,20221114,,
1244704326,1,20220509,,,,,,,,,,,I,20221114,,
1260104327,1,20220510,,,,,,,,,,,I,20221114,,
1558704328,1,20220513,3020170025385,,,,,,,,,,I,20221114,,
1558704328,2,20220513,1020170011044,,,,,,,,,,I,20221114,,
1558704328,3,20220513,1020170119281,,,,,,,,,,I,20221114,,
1558704328,4,20220513,3020170025386,,,,,,,,,,I,20221114,,
4118804329,1,20220524,,,,,,,,,,,I,20221114,,
4161604330,1,20220524,1020050094527,,,,,,,,,,I,20221114,,
5038104331,1,20220526,2020050017781,,,,,,,,,,I,20221114,,
5038104331,2,20220526,2020050017780,,,,,,,,,,I,20221114,,
5038104331,3,20220526,2020050028534,,,,,,,,,,I,20221114,,
5038104331,4,20220526,2020050032391,,,,,,,,,,I,20221114,,
5038104331,5,20220526,2020060012276,,,,,,,,,,I,20221114,,
5038104331,6,20220526,1020100127047,,,,,,,,,,I,20221114,,
5038104331,7,20220526,1020140179489,,,,,,,,,,I,20221114,,
5038104331,8,20220526,1020140179507,,,,,,,,,,I,20221114,,
5038104331,9,20220526,1020140179499,,,,,,,,,,I,20221114,,
6108104332,1,20220604,1020180047019,,,,,,,,,,I,20221114,,
6304104333,1,20220604,,,,,,,,,,,I,20221114,,
6508104334,1,20220604,,,,,,,,,,,I,20221114,,
6818604335,1,20220605,1020200097912,,,,,,,,,,I,20221114,,
6818604335,2,20220605,1020210011194,,,,,,,,,,I,20221114,,
3128104336,1,20220520,,,,,,,,,,,I,20221114,,
1208104337,1,20220509,1020050106270,36218840,DE,20051110,A,102005054467,DE,20060524,A1,102005054467,I,20221114,,
1208104337,2,20220509,1020050106270,36218840,DE,20051110,A,102005054467,DE,20080313,B4,102005054467,I,20221114,,
1208104337,3,20220509,1020050106270,36218840,FR,20051110,A,0511438,FR,20060512,A1,2877749,I,20221114,,
1208104337,4,20220509,1020040014082,,,,,,,,,,I,20221114,,
1208104337,5,20220509,3020050005817,,,,,,,,,,I,20221114,,
1208104337,6,20220509,1020060018323,,,,,,,,,,I,20221114,,
1208104337,7,20220509,1020190178388,,,,,,,,,,I,20221114,,
1358604338,1,20220512,1020160077755,,,,,,,,,,I,20221114,,
1358604338,2,20220512,3020160032350,,,,,,,,,,I,20221114,,
1358604338,3,20220512,1020180168811,66581138,KR,20191223,W,2019018347,WO,20200702,A1,2020138897,I,20221114,,
1358604338,4,20220512,1020180168811,66581138,CN,20191223,A,201980085987,CN,20210806,A,113226768,I,20221114,,
1358604338,5,20220512,1020180170948,,,,,,,,,,I,20221114,,
1358604338,6,20220512,1020190052662,,,,,,,,,,I,20221114,,
1358604338,7,20220512,1020200007843,,,,,,,,,,I,20221114,,
1358604338,8,20220512,1020210102833,,,,,,,,,,I,20221114,,
2200404339,1,20220516,3020100025774,,,,,,,,,,I,20221114,,
2200404339,2,20220516,3020100028470,,,,,,,,,,I,20221114,,
2208804340,1,20220516,,,,,,,,,,,I,20221114,,
4418704341,1,20220525,,,,,,,,,,,I,20221114,,
6172404342,1,20220604,,,,,,,,,,,I,20221114,,
8168604343,1,20220605,,,,,,,,,,,I,20221114,,
1308104344,1,20220511,1020170146809,,,,,,,,,,I,20221114,,
1308104344,2,20220511,1020110016632,,,,,,,,,,I,20221114,,
1308104344,3,20220511,1020170134686,,,,,,,,,,I,20221114,,
1348604345,1,20220512,,,,,,,,,,,I,20221114,,
1768804346,1,20220514,1020210092967,,,,,,,,,,I,20221114,,
2038104347,1,20220514,1020190090757,,,,,,,,,,I,20221114,,
2038104347,2,20220514,1020200025000,,,,,,,,,,I,20221114,,
4028104348,1,20220522,,,,,,,,,,,I,20221114,,
4748604349,1,20220525,1020190157971,73787068,KR,20201126,W,2020017010,WO,20210610,A1,2021112494,I,20221114,,
1058104350,1,20220428,,,,,,,,,,,I,20221114,,
2048104351,1,20220514,,,,,,,,,,,I,20221114,,
2148804352,1,20220515,3020140016875,,,,,,,,,,I,20221114,,
2148804352,2,20220515,3020140016874,,,,,,,,,,I,20221114,,
2208804353,1,20220516,,,,,,,,,,,I,20221114,,
2678704354,1,20220518,1020140018534,,,,,,,,,,I,20221114,,
2678704354,2,20220518,3020200035258,,,,,,,,,,I,20221114,,
2678704354,3,20220518,1020200094565,,,,,,,,,,I,20221114,,
3018104355,1,20220519,1020180078124,,,,,,,,,,I,20221114,,
3018104355,2,20220519,1020160071933,,,,,,,,,,I,20221114,,
4088104356,1,20220523,,,,,,,,,,,I,20221114,,
4618804357,1,20220525,,,,,,,,,,,I,20221114,,
5848704358,1,20220603,,,,,,,,,,,I,20221114,,
6528804359,1,20220604,,,,,,,,,,,I,20221114,,
1148604360,1,20220509,,,,,,,,,,,I,20221114,,
2068604361,1,20220514,,,,,,,,,,,I,20221114,,
2118804362,1,20220515,3020200056108,,,,,,,,,,I,20221114,,
2118804362,2,20220515,3020150063149,,,,,,,,,,I,20221114,,
1058704363,1,20220428,,,,,,,,,,,I,20221114,,
1058704364,1,20220428,1020160005081,,,,,,,,,,I,20221114,,
1058704364,2,20220428,1020210086753,,,,,,,,,,I,20221114,,
1058704364,3,20220428,1020210086754,,,,,,,,,,I,20221114,,
1058704364,4,20220428,1020210086755,,,,,,,,,,I,20221114,,
1058704364,5,20220428,1020170025474,,,,,,,,,,I,20221114,,
1058704364,6,20220428,1020170132938,,,,,,,,,,I,20221114,,
1138604365,1,20220509,1020140135693,,,,,,,,,,I,20221114,,
1168104366,1,20220509,,,,,,,,,,,I,20221114,,
