사업자등록번호,순번,데이터수집일자,출원번호,특허명,출원날짜,CPC번호,인용수,피인용수,발명자수,청구항수,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
4178103172,2,20220524,1020210040513,고천정 led 투광등,20210329,F21V21/15,4,,1,1,I,20221114,,
4558103173,1,20220524,,,,,,,,,I,20221114,,
5028103174,1,20220525,,,,,,,,,I,20221114,,
8498603175,1,20220603,1020200058709,전자어음 중개 시스템 및 그 방법,20200515,G06Q40/04,,2,1,6,I,20221114,,
1078603176,1,20220428,1020070007255,압축영상의 장면전환 검출장치 및 방법,20070123,H04N5/147,1,1,3,19,I,20221114,,
1078603176,2,20220428,1020080074397,인터넷 쇼핑몰의 상품이미지를 사용자 이미지에 합성하는이미지드래싱 시스템,20080730,G06Q30/0643,,,2,5,I,20221114,,
1078603176,3,20220428,1020080074398,인터넷 쇼핑몰의 상품이미지와 사용자의 배경 이미지 합성시스템,20080730,G06Q30/0643,,,2,6,I,20221114,,
1078603176,4,20220428,1020090062301,객체 분석과 멀티리사이징스캔을 이용한 성인영상 검출 방법,20090708,G06T7/0002,1,,1,2,I,20221114,,
1078603176,5,20220428,1020160082172,Ble를 이용한 실시간 정보 제공 시스템 및 방법,20160630,H04W4/80,1,,1,7,I,20221114,,
1078603176,6,20220428,1020160084288,Ble를 이용한 실시간 디바이스 제어 시스템 및 방법,20160704,H04L67/125,,1,1,7,I,20221114,,
1078603176,7,20220428,1020180081876,스마트 식기 및 이의 충전 장치,20180713,A47G19/025,2,,4,9,I,20221114,,
1223503177,1,20220501,2020040030775,차량용 모니터 거치대,20041101,B60R11/0235,,,1,7,I,20221114,,
1223503177,2,20220501,2020050013650,다목적 거치대,20050516,G06F1/1601,,,1,3,I,20221114,,
1223503177,3,20220501,2020050013648,멀티미디어 거치대,20050516,B60R11/0235,,,1,4,I,20221114,,
1223503177,4,20220501,2020050030995,지상파  및 일반  용 내외장 가능 안테나 및소켓,20051102,H01Q1/084,,,1,2,I,20221114,,
1223503177,5,20220501,1020060041925,패리티 비트가 지원되지 않는 와 모듈을인터페이싱하는 방법,20060510,G01S19/06,,,2,4,I,20221114,,
1223503177,6,20220501,1020060045548, 복합 네비게이션 시스템용 전원제어 장치 및 방법,20060522,H04B1/40,,,2,6,I,20221114,,
1223503177,7,20220501,2020080009458,내비게이션용 크레들에 일체화된 하이패스 단말기,20080716,G07B15/06,,,1,13,I,20221114,,
1223503177,8,20220501,1020120029755,차량 오디오 시스템 및 차량 잭 어셈블리와 자동으로 연동되는 매립형 차량 네비게이션 장치 그 연동 방법,20120323,B60R11/0258,,,2,3,I,20221114,,
1223503177,9,20220501,1020190001992,사물인터넷을 기반으로 한 전원 제어 시스템의 제어방법,20190107,H01R13/7038,1,,4,7,I,20221114,,
1223503177,10,20220501,1020190001995,사물인터넷을 기반으로 한 전원 제어 시스템,20190107,H01R13/7038,1,4,4,6,I,20221114,,
1468703178,1,20220514,1020190139908,복수의 파일들 각각에 대한 피쳐들의 분포 정보를 기초로 기준 파일에 대한 유사 파일의 탐색이 가능한 전자 장치 및 동작 방법,20191105,G06F16/148,3,,1,10,I,20221114,,
2148803179,1,20220516,,,,,,,,,I,20221114,,
2208203180,1,20220516,,,,,,,,,I,20221114,,
3508603181,1,20220521,,,,,,,,,I,20221114,,
3708603182,1,20220521,,,,,,,,,I,20221114,,
7308703183,1,20220530,,,,,,,,,I,20221114,,
8938103184,1,20220603,,,,,,,,,I,20221114,,
1178103185,1,20220430,,,,,,,,,I,20221114,,
4518103186,1,20220524,,,,,,,,,I,20221114,,
5348603187,1,20220527,,,,,,,,,I,20221114,,
6988803188,1,20220530,,,,,,,,,I,20221114,,
1078703189,1,20220428,,,,,,,,,I,20221114,,
1108603190,1,20220429,1020160022756,제어 시스템을 이용한 led 조명 장치 및 그 제어 방법,20160225,H05B37/02,,,2,10,I,20221114,,
1108603190,2,20220429,1020160022762,Led 조명 장치 및 그 제어 방법,20160225,F21V25/10,1,,1,3,I,20221114,,
5048103191,1,20220525,,,,,,,,,I,20221114,,
6208103192,1,20220529,,,,,,,,,I,20221114,,
1059103193,1,20220427,,,,,,,,,I,20221114,,
2248603194,1,20220517,2019940038910,칸막이벽 결합구조,19941230,E04B2/825,,,1,1,I,20221114,,
2248603194,2,20220517,2019940038358,외벽 패널 시공 구조,19941230,E04C2/26,,,4,2,I,20221114,,
2248603194,3,20220517,1019940040687,인공경량골재 및 그의 제조방법,19941231,C04B18/027,,,3,3,I,20221114,,
2248603194,4,20220517,2019950049831,조립식 벽판넬의 울림방지구조,19951228,E04B1/82,,,3,2,I,20221114,,
2248603194,5,20220517,2019950049832,건축용 코너몰딩 구조,19951228,E04F19/0472,,,3,1,I,20221114,,
2248603194,6,20220517,1019950069335,속경성 및 자기 평활성을 갖는 시멘트계 모르타르 조성물,19951230,C04B28/04,,,2,1,I,20221114,,
2248603194,7,20220517,1019950069336,건축물의 온돌 바닥 난방용 자기 수평성을 갖는 시멘트계 모르타르 조성물,19951230,C04B22/10,,2,2,6,I,20221114,,
2248603194,8,20220517,2019960028943,중공판넬을 이용한 칸막이 벽의 결합구조,19960911,E04B2/7448,,,3,1,I,20221114,,
2248603194,9,20220517,1019960077566,산성 침출수 중화제용 선별하소 백운석,19961230,C02F1/66,,,3,2,I,20221114,,
2248603194,10,20220517,1019960077565,폴리머 보강 시멘트계 자기 수평 바닥 마감재 조성물,19961230,C04B28/04,,,2,3,I,20221114,,
1138103195,1,20220430,1020160125196,종파를 이용한 전자파 감쇄 및 스트레스 감소 장치,20160929,H05K9/00,,,1,6,I,20221114,,
1138103195,2,20220430,1020180112161,종파를 이용한 전자파 감쇄 및 스트레스 감소 장치,20180919,G06K19/07739,,,1,6,I,20221114,,
1138103195,3,20220430,1020200088160,전자파 흡수율 저감 시스템,20200716,H01F27/34,,,1,5,I,20221114,,
3218703196,1,20220520,1020200169338,비대면 자동심장충격기 관리 시스템 및 방법,20201207,G16H40/40,,,1,1,I,20221114,,
5288703197,1,20220527,1020190051232,난수생성장치 및 그 생성방법,20190502,G06F7/588,,,2,10,I,20221114,,
5288703197,2,20220527,1020190060539,"투명하고 유연한 자가 에너지 충전 및 저장 소자와, 그의 제조방법",20190523,H02N1/04,,,2,8,I,20221114,,
5288703197,3,20220527,1020190179706,치아 우식증 감지 센서 및 치아 우식증 진단 시약 감지 시약,20191231,A61B5/4547,,,1,6,I,20221114,,
5288703197,4,20220527,1020200075067,물리 난수 생성 기능을 가지는 무선 통신 인터페이스,20200619,H04B1/16,,,5,7,I,20221114,,
5288703197,5,20220527,1020200164110,"하이브리드 태그, 이와 통신하는 물류 컨트롤 서버 및 배송 관리 프로그램",20201130,G06K19/07766,,,2,13,I,20221114,,
5288703197,6,20220527,1020200164109,"보안 태그, 인증 서버 및 인증 프로그램",20201130,G06K19/0723,,,2,13,I,20221114,,
5288703197,7,20220527,1020200187897,"도어락, 도어락 컨트롤 장치, 도어락 컨트롤 프로그램 및 도어락 관리 서버",20201230,G07C9/00309,,,2,21,I,20221114,,
5288703197,8,20220527,1020210022215,"원격 촉감 제공장치, 원격 촉감 데이터베이스 및 그 생성방법",20210219,G06F3/016,,,1,12,I,20221114,,
5288703197,9,20220527,1020210076634,보안 장치,20210614,G06F7/588,,,2,3,I,20221114,,
5758803198,1,20220527,,,,,,,,,I,20221114,,
1018603199,1,20220512,,,,,,,,,I,20221114,,
1618803200,1,20220514,,,,,,,,,I,20221114,,
3018103201,1,20220518,1020150089249,이상기상환경에 대응하는 가변속도제한 표지판 제어 시스템,20150623,G08G1/0967,2,3,2,5,I,20221114,,
3018103201,2,20220518,1020160032777,데이터 보안이 강화된 에너지 생산량 모니터링 장치 및 그 동작 방법,20160318,G06Q50/06,,,1,4,I,20221114,,
3018103201,3,20220518,1020170067961,이상기상환경에 대응하는 가변속도제한 표지판 제어 시스템,20170531,G08G1/0967,,,2,1,I,20221114,,
3018103201,4,20220518,1020200031206,태양광 발전소의 운영관리 시스템 및 그 방법,20200313,H02S50/00,2,,1,4,I,20221114,,
3018103201,5,20220518,1020200090022,저전력 무선 센서를 이용한 태양광 발전기 모니터링 시스템 및 그 방법,20200721,H02S50/10,,,1,11,I,20221114,,
3018103201,6,20220518,1020200090023,태양광 발전 시스템 유지관리 방법,20200721,H02S50/00,,,1,9,I,20221114,,
3648603202,1,20220521,1020190163593,패치 판넬 배선 검사 장치 및 배선 검사용 패치 판넬,20191210,G01R31/67,,,3,3,I,20221114,,
4828803203,1,20220525,,,,,,,,,I,20221114,,
6158703204,1,20220529,,,,,,,,,I,20221114,,
1048603205,1,20220513,1020210165486,"인공지능 기반 객체 자동 인식을 위한 cctv 제어 방법, 장치 및 시스템",20211126,H04N7/188,4,,1,2,I,20221114,,
1058703206,1,20220514,1020180097524,모발 성장 촉진 및 두피 및 모발 개선용 복합 항산화 추출물 및 화장료 조성물,20180821,A61K8/9783,2,,2,3,I,20221114,,
1148503207,1,20220430,,,,,,,,,I,20221114,,
2128503208,1,20220515,,,,,,,,,I,20221114,,
8368103209,1,20220531,,,,,,,,,I,20221114,,
1048603210,1,20220513,,,,,,,,,I,20221114,,
1578603211,1,20220514,,,,,,,,,I,20221114,,
1058103212,1,20220426,,,,,,,,,I,20221114,,
2208603213,1,20220516,,,,,,,,,I,20221114,,
3128603214,1,20220520,1020120023189,대학 커뮤니티를 이용한 통합 정보 관리 시스템 및 방법,20120307,G06F16/95,,,4,14,I,20221114,,
3128603214,2,20220520,1020120154682,멀티미디어 웃음 데이터를 이용한 행복 전파 시스템 및 방법,20121227,G06Q50/01,,,4,10,I,20221114,,
3128603214,3,20220520,1020130010325,숫자 패턴 기반의 패스워드 설정 방법,20130130,G06F21/36,,,5,5,I,20221114,,
3128603214,4,20220520,1020130010430,아이디어 상품화 시스템 및 방법,20130130,G06Q30/0201,,,4,10,I,20221114,,
3128603214,5,20220520,1020130156243,무선 체감형 디바이스를 구비한 헬스시스템,20131216,G06Q50/10,,,4,6,I,20221114,,
3128603214,6,20220520,1020140057909,빅 데이터 기반의 고객 참여형 소셜 광고 시스템 및 방법,20140514,G06Q30/0269,,,5,11,I,20221114,,
3128603214,7,20220520,1020150186015,에덱스 무크 플랫폼 기반의 모바일 웹 저작 툴 및 머신러닝의 분석 모듈 포함하는 교육시스템,20151224,G06Q50/20,,,4,1,I,20221114,,
3128603214,8,20220520,1020170164261,다중 채널 네트워크를 이용한 판매 시스템 및 방법 그리고 이에 적용되는 다중 채널 서버,20171201,G06Q30/0641,1,,4,18,I,20221114,,
1058603215,1,20220427,1020080114225,엘리베이터 내의 이상행동 감지 시스템 및 그 제어방법,20081117,H04N7/18,,,1,8,I,20221114,,
1058603215,2,20220427,1020090104435,엘리베이터의 비상벨 호출에 따른 경비실 및 방제실의 제어시스템,20091030,B66B5/021,,,1,7,I,20221114,,
1058603215,3,20220427,1020090118599,원격 비접촉 레이저 터치 스크린 기능을 갖는 시스템 및 그 제어방법,20091202,G06F3/0308,,,1,2,I,20221114,,
1058603215,4,20220427,1020170046589,마을 방송 장치 및 마을 방송 방법,20170411,H04H20/61,4,,1,9,I,20221114,,
5278103216,1,20220527,1020180089808,이미지 센서를 이용한 표면결함 검사장치 및 검사방법,20180801,G01N21/8851,2,,1,5,I,20221114,,
5278103216,2,20220527,1020190134463,합성필터를 이용한 디스패리티 영상 생성장치 및 그 방법,20191028,G06T7/174,1,,1,2,I,20221114,,
5278103216,3,20220527,1020190134464,"딥러닝 모델에 적용하기 위한 학습 데이터 확장방법, 딥러닝을 이용한 이미지 분류장치 및 그 방법",20191028,G06K9/627,4,1,1,12,I,20221114,,
5278103216,4,20220527,1020190137704,멀티 스캔 기법을 이용한 엑스레이 필름의 영상 처리장치,20191031,G06T11/003,1,,1,2,I,20221114,,
5278103216,5,20220527,1020200007879,이미지 센서를 이용한 표면결함 검사장치 및 검사방법,20200121,G01N21/8851,,,1,6,I,20221114,,
1058203217,1,20220426,,,,,,,,,I,20221114,,
1308103218,1,20220510,2020020036045,씨디 플레이어의 도어 개폐장치,20021203,G11B17/0405,,,1,4,I,20221114,,
1308103218,2,20220510,2020020037345,디스플레이 장치를 갖춘 앰프,20021214,H03F3/00,,,1,3,I,20221114,,
1308103218,3,20220510,2020070011845,천장용 스피커의 고정장치,20070718,H04R1/02,,,2,4,I,20221114,,
1308103218,4,20220510,1020090071375,스피커 커버 및 이를 갖는 스피커 장치,20090803,H04R1/02,1,,1,9,I,20221114,,
1308103218,5,20220510,1020100019817,폴리스위치를 이용한 방송제어시스템,20100305,H04H20/59,,10,1,5,I,20221114,,
1308103218,6,20220510,1020140042355,비상용 배터리의 충전제어장치,20140409,H02J7/007182,,,1,4,I,20221114,,
1308103218,7,20220510,1020200071113,라인 필터와 이를 적용한 emi 필터,20200611,H01F17/06,5,,1,6,I,20221114,,
1308103218,8,20220510,1020210021089,트랜스 어셈블리,20210217,H01F27/29,3,,1,16,I,20221114,,
1058103219,1,20220426,770006835,베드민턴용 깃털공의 콜크재 절삭장치,19771124,,,,1,1,I,20221114,,
1058803220,1,20220427,,,,,,,,,I,20221114,,
1078603221,1,20220428,1020120105305,미디어 샹들리에 장치,20120921,G09F9/3023,2,,1,8,I,20221114,,
1078603221,2,20220428,1020190041145,"자동 경로 운송 수단을 제어하기 위한 방법, 시스템 및 비일시성의 컴퓨터 판독 가능한 기록 매체",20190409,G05D1/0214,,,2,3,I,20221114,,
1108103222,1,20220429,,,,,,,,,I,20221114,,
1138103223,1,20220430,,,,,,,,,I,20221114,,
1138103224,1,20220430,1019990032172,연수기,19990805,C02F1/42,,,1,4,I,20221114,,
1138103224,2,20220430,2020010036712,고정장치를 구비한 전선 케이블,20011128,,,,1,1,I,20221114,,
1138103225,1,20220430,1020190166656,네트워크 관리 장치 및 그 제어방법,20191213,H04L41/0654,1,,2,10,I,20221114,,
1138103226,1,20220430,1020070064664,대지저항성 누전전류 측정기,20070628,G01R31/52,3,2,2,1,I,20221114,,
1138103226,2,20220430,1020090098541,발광소자용 드라이버,20091016,G09G3/32,,,4,6,I,20221114,,
1138103226,3,20220430,20130106845,열 감지기 및 이를 이용한 화재 감지 시스템,20130905,A62C37/00,,,1,9,I,20221114,,
1138103226,4,20220430,1020150166285,사이드미러용 디시 모터의 구동 제어 시스템 및 방법,20151126,H02H7/09,,,3,15,I,20221114,,
1138103226,5,20220430,1020170135416,교류발전기용 정류 드라이브 ic 및 그 구동방법,20171018,H02M1/08,,,3,10,I,20221114,,
1138103226,6,20220430,1020190046024,차량 발전기의 다기능 레귤레이터,20190419,H02M3/156,1,,1,3,I,20221114,,
1138603227,1,20220430,1020180005897,제조공정 설계 장치 및 그 방법,20180117,G05B19/41885,,,1,7,I,20221114,,
1198603228,1,20220501,,,,,,,,,I,20221114,,
1251503229,1,20220502,1020120109198,안경테와 안경다리의 체결구조,20120928,G02C5/22,,,1,4,I,20221114,,
1251503229,2,20220502,1020120136078,센서등의 전원 공급 회로,20121128,H05B47/105,,1,2,1,I,20221114,,
1251503229,3,20220502,1020130024304,최대수요전력 보상기능을 가지는 태양광 발전 시스템 및 그 방법,20130307,H02J9/00,,,1,5,I,20221114,,
1251503229,4,20220502,1020140047584,조립식 물탱크용 단위패널,20140421,E03B11/02,,,1,2,I,20221114,,
1251503229,5,20220502,1020140054619,고조파 분석 기능을 갖는 변압기용 온도측정 시스템,20140508,G01R23/20,,,1,3,I,20221114,,
1251503229,6,20220502,1020150013377,태양광모듈의 전압변동을 가변 보상하는 태양광발전 시스템의 전력보상장치,20150128,H02S40/32,2,1,1,5,I,20221114,,
1251503229,7,20220502,1020150175657,서방성 휘산장치,20151210,A61L9/12,1,,3,5,I,20221114,,
1251503229,8,20220502,1020160034067,철도차량의 부착물용 클램프,20160322,B61C17/00,,1,1,5,I,20221114,,
1251503229,9,20220502,1020160039896,태양광 발전용 접속반의 능동형 퓨즈 단선 검출 장치,20160401,G01R31/025,2,1,1,11,I,20221114,,
1251503229,10,20220502,1020160108940,Led 등기구,20160826,H05B33/0806,,,1,1,I,20221114,,
1262603230,1,20220502,1019980053855,고기구이판 자동세척장치,19981209,A47L15/46,,,1,3,I,20221114,,
1262603230,2,20220502,1019980053854,마늘 세절장치,19981209,A23N15/08,,1,1,1,I,20221114,,
1262603230,3,20220502,1019980053853,갈비살 칼집형성 장치,19981209,A22C17/0006,,,1,1,I,20221114,,
1262603230,4,20220502,1019990022176,안테나 내장형 휴대폰,19990615,B05B11/3053,,,1,2,I,20221114,,
1262603230,5,20220502,2019990015517,"흡음,공명형합성수지재조립식방음벽",19990730,G10K11/16,,,1,4,I,20221114,,
1262603230,6,20220502,1019990031444,합성수지재 일체형 방음판넬의 고정빔,19990730,E01F8/0023,,,1,1,I,20221114,,
1262603230,7,20220502,1019990031443,음파위상 변환 공명형 합성수지재 조립식 방음벽,19990730,E01F8/0052,,,1,5,I,20221114,,
1262603230,8,20220502,1019990031442,"흡음, 공명형 합성수지재 조립식 방음벽",19990730,E01F8/0005,,,1,4,I,20221114,,
1262603230,9,20220502,2019990019485,채낚기 어업용 미끼세절장치,19990913,A22C25/20,,,1,1,I,20221114,,
1262603230,10,20220502,2019990019483,반자동식 갈비살 칼집형성장치,19990913,A22C17/0006,,,1,2,I,20221114,,
1298103231,1,20220509,,,,,,,,,I,20221114,,
1298603232,1,20220509,,,,,,,,,I,20221114,,
1318603233,1,20220511,,,,,,,,,I,20221114,,
1478103234,1,20220514,,,,,,,,,I,20221114,,
1678103235,1,20220514,,,,,,,,,I,20221114,,
1748603236,1,20220514,,,,,,,,,I,20221114,,
2068603237,1,20220515,1020100035913,음식물 쓰레기 탈리액 처리방법,20100419,C05F9/00,2,,1,1,I,20221114,,
2068603237,2,20220515,1020120067221,진동모듈이 구비된 도금 후처리 장치 및 그를 이용한 도금 후처리 방법,20120622,C25D5/48,1,,1,3,I,20221114,,
2068603237,3,20220515,1020140034282,U볼트형 부단수 할정자관,20140324,F16L41/06,,,1,7,I,20221114,,
2068603237,4,20220515,1020140037140,개폐장치 일체형 부단수 할정자관,20140328,F16L41/16,,,1,1,I,20221114,,
2068603237,5,20220515,1020140145269,플러그,20141024,F16L55/1108,,,1,8,I,20221114,,
2068603237,6,20220515,1020140145300,플러깅 시스템,20141024,F16L55/07,,,1,13,I,20221114,,
2068603237,7,20220515,1020170003149,유기성폐기물의 퇴비화 발효조 및 가연성 생활쓰레기 고형연료화 설비의 건조장치,20170109,C05F17/0258,2,1,2,9,I,20221114,,
2068603237,8,20220515,1020170093030,바이패스 기능을 갖는 쇄기형 부단수 차단 시스템,20170721,F16L55/18,,,1,1,I,20221114,,
2068603237,9,20220515,1020180067197,부품교체가 가능한 구조를 갖는 밸브,20180612,F16K3/0272,,,1,4,I,20221114,,
2068603237,10,20220515,1020180086690,압력 조절 기능을 갖는 폴딩형 차단 장치,20180725,F16L55/128,,,1,3,I,20221114,,
2098103238,1,20220515,,,,,,,,,I,20221114,,
2118103239,1,20220515,1020170084506,플로우 다이어그램 생성 방법 및 이를 실행하는 장치,20170703,G06Q10/103,,,2,8,I,20221114,,
2118103239,2,20220515,1020190021163,데이터 처리 솔루션을 활용한 실시간 금융 비즈니스 제공 및 의사결정 지원 시스템 및 방법,20190222,G06Q10/10,,,4,4,I,20221114,,
2128103240,1,20220515,,,,,,,,,I,20221114,,
2208803241,1,20220516,1020000007463,전자파 차단개스킷의 금형구,20000217,H05K9/0015,,,1,1,I,20221114,,
2208803241,2,20220516,1020000018594,전자파 차폐용 가스켓의 제조방법과 그 장치,20000410,H05K9/0015,,,1,8,I,20221114,,
2208803241,3,20220516,2020010002446,양면테이프를 부착한 스티커형 전자파 차폐용 개스킷,20010202,,,,1,1,I,20221114,,
2208803241,4,20220516,20010006903,양면테이프가 부착된 전자파 차폐용 개스킷,20010314,H05K9/0015,,,1,1,I,20221114,,
2208803241,5,20220516,1020070090992,전자파 차폐용 원단과 그 제조방법,20070907,D06M11/49,3,1,2,6,I,20221114,,
2208803241,6,20220516,1020100001178,롤 타입 쿠션 점착 테이프,20100107,C09J7/38,,,2,5,I,20221114,,
2268803242,1,20220517,1020160017619,인쇄용 카탈로그pdf 문서의 그림과 텍스트의 위치정보가 보존된 기존 레이아웃 그대로의 html5 기반 전자카탈로그를 표시하는 절차 및 방법,20160216,G06F3/14,,,1,1,I,20221114,,
2268803242,2,20220517,1020160017621,"전자 출판 조판 문서와 워드프로세서, 프리젠테이션 전자 문서를 html5 문서로 변환 할 때 메타데이터를 전달하는 방법 및 이를 이용한 변환기",20160216,G06F17/211,,,1,1,I,20221114,,
2268803242,3,20220517,1020190125097,증강현실 및 가상현실을 이용한 도로포장 시공 원격자문 시스템 및 방법,20191010,G06Q50/08,,,1,6,I,20221114,,
2268803242,4,20220517,1020190126522,위치정보기반 도로시공 공정율 계산 방법 및 장치,20191011,G06Q50/08,,,1,5,I,20221114,,
2268803242,5,20220517,1020190126521,열화상카메라를 이용한 도로포장시공 감독 시스템,20191011,G06Q10/0637,,,1,4,I,20221114,,
2288103243,1,20220517,,,,,,,,,I,20221114,,
2708803244,1,20220517,,,,,,,,,I,20221114,,
3148603245,1,20220520,,,,,,,,,I,20221114,,
3448703246,1,20220521,,,,,,,,,I,20221114,,
3708803247,1,20220521,,,,,,,,,I,20221114,,
3828703248,1,20220521,,,,,,,,,I,20221114,,
4028103249,1,20220521,,,,,,,,,I,20221114,,
4048103250,1,20220523,,,,,,,,,I,20221114,,
4378803251,1,20220524,,,,,,,,,I,20221114,,
4448803252,1,20220524,1020200142507,샤시 관제용 IoT 단말기 및 이를 이용한 샤시 위치 관제 방법 및 시스템,20201029,G06Q50/10,1,,1,6,I,20221114,,
4448803252,2,20220524,1020210047042,샤시 관제용 IoT 단말기 및 이를 이용한 샤시 위치 관제 방법 및 시스템,20210412,G06Q50/10,,,1,7,I,20221114,,
4678703253,1,20220525,,,,,,,,,I,20221114,,
4748603254,1,20220525,1020110055539,콘크리트 구조물의 보수공법 및 이 보수공법에 사용되는 자동화장치,20110609,E04G23/0203,,,1,6,I,20221114,,
4748603254,2,20220525,1020180028874,평판패널 청소장치,20180312,H02S40/10,1,,2,11,I,20221114,,
4748603254,3,20220525,1020190079815,"활성탄 추출 분리장치, 그 제조방법 및 활성탄 추출 분리방법",20190703,B03B9/005,,,2,12,I,20221114,,
4908603255,1,20220525,2020010019188,건물의 개별냉방용 일체형 에어컨 모듈,20010626,,,,1,2,I,20221114,,
4908603255,2,20220525,1020010085807,가습기 일체형 팬코일유닛,20011227,F24F3/14,,1,1,4,I,20221114,,
4908603255,3,20220525,1020030040336,항균 가습 에어송풍장치,20030620,F24F3/14,,,1,3,I,20221114,,
4908603255,4,20220525,1020030040335,음이온이 발생되는 에어커튼타입 가스레인지후드,20030620,F24C15/2028,,,1,3,I,20221114,,
4908603255,5,20220525,1020030040337,가스히트펌프 습식 크라이어 및 이를 이용한 멀티타입실내에어공급시스템,20030620,F24F3/16,,,2,5,I,20221114,,
4908603255,6,20220525,1020030040334,가정용 주방레인지후드,20030620,B65D81/3222,,,1,3,I,20221114,,
4908603255,7,20220525,1020030082580,공기청정형 주방용 가스레인지후드,20031120,F24C15/2028,,,1,4,I,20221114,,
4908603255,8,20220525,1020040056869,슬라이드타입 레인지후드,20040721,F24C15/2092,,1,1,1,I,20221114,,
4908603255,9,20220525,2020050008709,신선공기 도입형 주방용 레인지후드,20050330,F24F7/06,,,1,1,I,20221114,,
4908603255,10,20220525,1020050031482,슬라이드타입 레인지후드,20050415,F24F7/06,,,1,1,I,20221114,,
5408803256,1,20220527,1019990050353,형광등용 전자식 안정기,19991106,H05B41/295,,,1,2,I,20221114,,
5408803256,2,20220527,2019990025014,형광등용 전자식 안정기,19991106,H05B41/2325,,,1,2,I,20221114,,
5428803257,1,20220527,,,,,,,,,I,20221114,,
6138103258,1,20220528,,,,,,,,,I,20221114,,
6168103259,1,20220529,1020100086560,목조주택용 벽체의 마감재 고정방법 및 그 고정장치,20100903,E04F13/08,,,1,9,I,20221114,,
6168103259,2,20220529,1020100086554,목조주택용 벽체의 제조방법 및 그 제조장치,20100903,B27M1/08,,,1,13,I,20221114,,
6168103260,1,20220529,,,,,,,,,I,20221114,,
6178103261,1,20220529,2019830001350,선박용 문의 밀폐장치,19830211,B63B19/08,,,1,2,I,20221114,,
6178103261,2,20220529,2019830002069,설합의 요동 방지장치,19830308,A47B88/931,,,1,1,I,20221114,,
6178103261,3,20220529,2020070014619,선박용 테이블,20070831,B63B29/04,,,1,1,I,20221114,,
6178103261,4,20220529,1020120023256,음용수 순간 가열 장치,20120307,B01D35/18,1,,1,4,I,20221114,,
6178103261,5,20220529,1020120147652,단열공간을 구비한 이중 탱크,20121217,B65D81/3806,2,,1,4,I,20221114,,
6178103261,6,20220529,1020180043292,자외선 살균램프를 구비한 음용수통,20180413,C02F1/325,,,1,4,I,20221114,,
6178103261,7,20220529,1020190146070,음용수용 배럴의 누수 보수용 용접 장치 및 용접 방법,20191114,B23K9/0282,,,1,4,I,20221114,,
8018603262,1,20220531,1020180028798,무선 통신을 이용한 음성 데이터 관리 시스템,20180312,H04M3/42,,,1,2,I,20221114,,
8018603262,2,20220531,1020180146486,음성 인식 기반의 고객 응대 시스템,20181123,G06Q30/0281,,,1,10,I,20221114,,
8153503263,1,20220531,,,,,,,,,I,20221114,,
8388703264,1,20220531,1020080124187,이동식 배치 플랜트,20081208,B28C9/04,3,6,1,9,I,20221114,,
1308603265,1,20220510,1020100135137,네트워크 자동복구장치,20101227,H04L41/0654,,1,1,2,I,20221114,,
1308603265,2,20220510,1020130039828,네트워크 자동복구 기능이 있는 지능형 장비의 원격 관리 시스템,20130411,H04L41/0672,1,1,2,21,I,20221114,,
1308603265,3,20220510,1020130095230,Ip cctv를 이용한 gps 위치정보 기반의 비상상황 발생 현장 촬영 및 모니터링 시스템 그리고 이를 이용한 비상상황 발생 현장의 촬영 및 모니터링 방법,20130812,H04N7/18,,3,2,8,I,20221114,,
1308603265,4,20220510,1020170137551,네트워크 감시를 이용한  디바이스의 네트워크 통신 전원 제어 시스템,20171023,H04L12/12,2,1,2,19,I,20221114,,
1308603265,5,20220510,1020170137540,네트워크 감시를 이용한  디바이스의 유지 관리 시스템,20171023,H04L41/0672,,2,2,1,I,20221114,,
1308603265,6,20220510,1020200049326, 기반의 로컬 관리 시스템,20200423,H04L41/0695,1,,1,1,I,20221114,,
1308603265,7,20220510,1020200049328,전자기기 수납용 함체의 상태 관리 제어장치,20200423,H05K7/20209,1,,2,1,I,20221114,,
1108603266,1,20220429,1020140031429,선원 복지용 유무선통신 접속 및 제공 시스템,20140318,H04L41/5077,,,6,2,I,20221114,,
1108603266,2,20220429,1020160168681,정지궤도 위성의 병치 운영 방법,20161212,B64G3/00,,,4,4,I,20221114,,
1108603266,3,20220429,1020160168469,복수의 지상국을 이용한 위성까지의 거리 측정 장치 및 방법,20161212,G01S19/02,3,,3,10,I,20221114,,
1108603266,4,20220429,1020160168478,위성 관제 시스템이 수행하는 실행 시점 복원 방법,20161212,B64G3/00,2,,5,7,I,20221114,,
1198103267,1,20220430,,,,,,,,,I,20221114,,
1148103268,1,20220430,1020070048795,휴대 단말에 탑재되는 알에프아이디 인식 기능을 가진바코드 리더 모듈,20070518,G06K7/10346,,1,1,4,I,20221114,,
1148103268,2,20220430,1020080033894,모바일 단말기의 연결장치,20080411,H04M1/0274,,,1,4,I,20221114,,
1148103268,3,20220430,1020080101096,스타일러스 펜,20081015,G06F3/0354,2,34,1,14,I,20221114,,
1148103268,4,20220430,1020090033346,바코드 리더기 및 이를 이용한 바코드 리딩 방법,20090416,G06K7/10386,,,4,7,I,20221114,,
