사업자등록번호,순번,데이터수집일자,언론사명,기사날짜,기사제목,기사내용,기자명,URL링크,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1048600200,1,20220321,,,,,,,I,20221104,,
1048600200,2,,,,,,,,I,20221104,,
1048600201,1,20220530,,,,,,,I,20221104,,
1048600201,2,20220519,,,,,,,I,20221104,,
1048600201,3,20220429,,,,,,,I,20221104,,
1048600201,4,20220422,,,,,,,I,20221104,,
1048600201,5,20220408,,,,,,,I,20221104,,
1048600201,6,20220405,,,,,,,I,20221104,,
1048600201,7,20220328,,,,,,,I,20221104,,
1048600201,8,,,,,,,,I,20221104,,
1048600202,1,20220321,,,,,,,I,20221104,,
1048600202,2,,,,,,,,I,20221104,,
1048600203,1,20220321,,,,,,,I,20221104,,
1048600203,2,,,,,,,,I,20221104,,
1048600204,1,20220321,,,,,,,I,20221104,,
1048600204,2,,,,,,,,I,20221104,,
1048600205,1,20220321,,,,,,,I,20221104,,
1048600205,2,,,,,,,,I,20221104,,
1048600206,1,20220321,,,,,,,I,20221104,,
1048600206,2,,,,,,,,I,20221104,,
1048600207,1,20220530,미디어오늘,20210531,"TV조선 시청자위원, '아내의 맛' 논란에 ""TV조선 위기""",,,,I,20221104,,
1048600207,2,20220519,미디어오늘,20210531,"TV조선 시청자위원, '아내의 맛' 논란에 ""TV조선 위기""",,,,I,20221104,,
1048600207,3,20220429,미디어오늘,20210531,"TV조선 시청자위원, '아내의 맛' 논란에 ""TV조선 위기""",,,,I,20221104,,
1048600207,4,20220422,미디어오늘,20210531,"TV조선 시청자위원, '아내의 맛' 논란에 ""TV조선 위기""",,,,I,20221104,,
1048600207,5,20220408,미디어오늘,20210531,"TV조선 시청자위원, '아내의 맛' 논란에 ""TV조선 위기""",,,,I,20221104,,
1048600207,6,20220405,미디어오늘,20210531,"TV조선 시청자위원, '아내의 맛' 논란에 ""TV조선 위기""",,,,I,20221104,,
1048600207,7,20220328,미디어오늘,20210531,"TV조선 시청자위원, '아내의 맛' 논란에 ""TV조선 위기""",,,,I,20221104,,
1048600207,8,,,,,,,,I,20221104,,
1048600208,1,20220321,,,,,,,I,20221104,,
1048600208,2,,,,,,,,I,20221104,,
1048600209,1,20220321,,,,,,,I,20221104,,
1048600209,2,,,,,,,,I,20221104,,
1048600210,1,20220321,,,,,,,I,20221104,,
1048600210,2,,,,,,,,I,20221104,,
1048600211,1,,,,,,,,I,20221104,,
1048600212,1,20220530,,,,,,,I,20221104,,
1048600212,2,20220519,,,,,,,I,20221104,,
1048600212,3,20220429,,,,,,,I,20221104,,
1048600212,4,20220422,,,,,,,I,20221104,,
1048600212,5,20220408,,,,,,,I,20221104,,
1048600212,6,20220405,,,,,,,I,20221104,,
1048600212,7,20220328,,,,,,,I,20221104,,
1048600212,8,,,,,,,,I,20221104,,
1048600213,1,20220321,,,,,,,I,20221104,,
1048600213,2,,,,,,,,I,20221104,,
1048600214,1,,,,,,,,I,20221104,,
1048600215,1,20220321,,,,,,,I,20221104,,
1048600215,2,,,,,,,,I,20221104,,
1048600216,1,20220321,,,,,,,I,20221104,,
1048600216,2,,,,,,,,I,20221104,,
1048600217,1,20220530,더구루,20201006,"[단독] 세아홀딩스, '워킹데드' 게임개발사 美 서비오스 투자",,,,I,20221104,,
1048600217,2,20220519,더구루,20201006,"[단독] 세아홀딩스, '워킹데드' 게임개발사 美 서비오스 투자",,,,I,20221104,,
1048600217,3,20220429,더구루,20201006,"[단독] 세아홀딩스, '워킹데드' 게임개발사 美 서비오스 투자",,,,I,20221104,,
1048600217,4,20220422,더구루,20201006,"[단독] 세아홀딩스, '워킹데드' 게임개발사 美 서비오스 투자",,,,I,20221104,,
1048600217,5,20220408,더구루,20201006,"[단독] 세아홀딩스, '워킹데드' 게임개발사 美 서비오스 투자",,,,I,20221104,,
1048600217,6,20220405,더구루,20201006,"[단독] 세아홀딩스, '워킹데드' 게임개발사 美 서비오스 투자",,,,I,20221104,,
1048600217,7,20220328,더구루,20201006,"[단독] 세아홀딩스, '워킹데드' 게임개발사 美 서비오스 투자",,,,I,20221104,,
1048600217,8,,,,,,,,I,20221104,,
1048600218,1,20220321,,,,,,,I,20221104,,
1048600218,2,,,,,,,,I,20221104,,
1048600219,1,20220321,,,,,,,I,20221104,,
1048600219,2,,,,,,,,I,20221104,,
1048600220,1,,,,,,,,I,20221104,,
1048600221,1,20220530,벤처스퀘어,20211203,"12월 첫 주, 이번주 스타트업 웨비나 행사",,,,I,20221104,,
1048600221,2,20220519,벤처스퀘어,20211203,"12월 첫 주, 이번주 스타트업 웨비나 행사",,,,I,20221104,,
1048600221,3,20220429,벤처스퀘어,20211203,"12월 첫 주, 이번주 스타트업 웨비나 행사",,,,I,20221104,,
1048600221,4,20220422,벤처스퀘어,20211203,"12월 첫 주, 이번주 스타트업 웨비나 행사",,,,I,20221104,,
1048600221,5,20220408,벤처스퀘어,20211203,"12월 첫 주, 이번주 스타트업 웨비나 행사",,,,I,20221104,,
1048600221,6,20220405,벤처스퀘어,20211203,"12월 첫 주, 이번주 스타트업 웨비나 행사",,,,I,20221104,,
1048600221,7,20220328,벤처스퀘어,20211203,"12월 첫 주, 이번주 스타트업 웨비나 행사",,,,I,20221104,,
1048600221,8,,,,,,,,I,20221104,,
1048600222,1,20220321,,,,,,,I,20221104,,
1048600222,2,,,,,,,,I,20221104,,
1048600223,1,20220321,,,,,,,I,20221104,,
1048600223,2,,,,,,,,I,20221104,,
1048600224,1,20220530,,,,,,,I,20221104,,
1048600224,2,20220519,,,,,,,I,20221104,,
1048600224,3,20220429,,,,,,,I,20221104,,
1048600224,4,20220422,,,,,,,I,20221104,,
1048600224,5,20220408,,,,,,,I,20221104,,
1048600224,6,20220405,,,,,,,I,20221104,,
1048600224,7,20220328,,,,,,,I,20221104,,
1048600224,8,,,,,,,,I,20221104,,
1048600225,1,20220321,,,,,,,I,20221104,,
1048600225,2,,,,,,,,I,20221104,,
1048600226,1,20220321,,,,,,,I,20221104,,
1048600226,2,,,,,,,,I,20221104,,
1048600227,1,,,,,,,,I,20221104,,
1049000228,1,20220530,,,,,,,I,20221104,,
1049000228,2,20220519,,,,,,,I,20221104,,
1049000228,3,20220429,,,,,,,I,20221104,,
1049000228,4,20220422,,,,,,,I,20221104,,
1049000228,5,20220408,,,,,,,I,20221104,,
1049000228,6,20220405,,,,,,,I,20221104,,
1049000228,7,20220328,,,,,,,I,20221104,,
1049000228,8,,,,,,,,I,20221104,,
1050100229,1,20220321,,,,,,,I,20221104,,
1050100229,2,,,,,,,,I,20221104,,
1050200230,1,20220530,스포츠투데이,20200918,"박지훈→정수정, 안방극장·스크린 접수 나선 '연기돌' [ST이슈]",,,,I,20221104,,
1050200230,2,20220519,스포츠투데이,20200918,"박지훈→정수정, 안방극장·스크린 접수 나선 '연기돌' [ST이슈]",,,,I,20221104,,
1050200230,3,20220422,스포츠투데이,20200918,"박지훈→정수정, 안방극장·스크린 접수 나선 '연기돌' [ST이슈]",,,,I,20221104,,
1050200230,4,20220408,스포츠투데이,20200918,"박지훈→정수정, 안방극장·스크린 접수 나선 '연기돌' [ST이슈]",,,,I,20221104,,
1050200230,5,20220405,스포츠투데이,20200918,"박지훈→정수정, 안방극장·스크린 접수 나선 '연기돌' [ST이슈]",,,,I,20221104,,
1050200230,6,20220328,스포츠투데이,20200918,"박지훈→정수정, 안방극장·스크린 접수 나선 '연기돌' [ST이슈]",,,,I,20221104,,
1050200230,7,,,,,,,,I,20221104,,
1050200231,1,20220530,오마이뉴스,20220110,"5·18 전후 이어진 수배·구속, 광주 흑백 다큐가 준 감동",,,,I,20221104,,
1050200231,2,20220519,오마이뉴스,20220110,"5·18 전후 이어진 수배·구속, 광주 흑백 다큐가 준 감동",,,,I,20221104,,
1050200231,3,20220422,오마이뉴스,20220110,"5·18 전후 이어진 수배·구속, 광주 흑백 다큐가 준 감동",,,,I,20221104,,
1050200231,4,20220408,오마이뉴스,20220110,"5·18 전후 이어진 수배·구속, 광주 흑백 다큐가 준 감동",,,,I,20221104,,
1050200231,5,20220405,오마이뉴스,20220110,"5·18 전후 이어진 수배·구속, 광주 흑백 다큐가 준 감동",,,,I,20221104,,
1050200231,6,20220328,오마이뉴스,20220110,"5·18 전후 이어진 수배·구속, 광주 흑백 다큐가 준 감동",,,,I,20221104,,
1050200231,7,,,,,,,,I,20221104,,
1050200232,1,20220530,청년일보,20220525,"韓 정보화 정책 발전...""주역들의 목소리를 담다""",,,,I,20221104,,
1050200232,2,20220519,이데일리,20220321,"방통위, 인수위에 2명 파견…경제2분과·과학기술교육분과 ICT 전무",,,,I,20221104,,
1050200232,3,20220422,이데일리,20220321,"방통위, 인수위에 2명 파견…경제2분과·과학기술교육분과 ICT 전무",,,,I,20221104,,
1050200232,4,20220408,이데일리,20220321,"방통위, 인수위에 2명 파견…경제2분과·과학기술교육분과 ICT 전무",,,,I,20221104,,
1050200232,5,20220405,이데일리,20220321,"방통위, 인수위에 2명 파견…경제2분과·과학기술교육분과 ICT 전무",,,,I,20221104,,
1050200232,6,20220328,이데일리,20220321,"방통위, 인수위에 2명 파견…경제2분과·과학기술교육분과 ICT 전무",,,,I,20221104,,
1050200232,7,,,,,,,,I,20221104,,
1050300233,1,20220530,벤처스퀘어,20220526,"오라운드-아트펌컴퍼니, ‘아트워크 굿즈’ 출시 위해 협력",,,,I,20221104,,
1050300233,2,20220519,스포츠경향,20211029,"‘국민가수’ 김영흠, 본선 1차 1위 등극...실력자만 남았다 [종합]",,,,I,20221104,,
1050300233,3,20220422,스포츠경향,20211029,"‘국민가수’ 김영흠, 본선 1차 1위 등극...실력자만 남았다 [종합]",,,,I,20221104,,
1050300233,4,20220408,스포츠경향,20211029,"‘국민가수’ 김영흠, 본선 1차 1위 등극...실력자만 남았다 [종합]",,,,I,20221104,,
1050300233,5,20220405,스포츠경향,20211029,"‘국민가수’ 김영흠, 본선 1차 1위 등극...실력자만 남았다 [종합]",,,,I,20221104,,
1050300233,6,20220328,스포츠경향,20211029,"‘국민가수’ 김영흠, 본선 1차 1위 등극...실력자만 남았다 [종합]",,,,I,20221104,,
1050300233,7,,,,,,,,I,20221104,,
1050300234,1,20220530,오마이뉴스,20220103,"코로나 직격탄 맞은 이대 웨딩거리... ""생존 전략은 협동뿐""",,,,I,20221104,,
1050300234,2,20220519,오마이뉴스,20220103,"코로나 직격탄 맞은 이대 웨딩거리... ""생존 전략은 협동뿐""",,,,I,20221104,,
1050300234,3,20220422,오마이뉴스,20220103,"코로나 직격탄 맞은 이대 웨딩거리... ""생존 전략은 협동뿐""",,,,I,20221104,,
1050300234,4,20220408,오마이뉴스,20220103,"코로나 직격탄 맞은 이대 웨딩거리... ""생존 전략은 협동뿐""",,,,I,20221104,,
1050300234,5,20220405,오마이뉴스,20220103,"코로나 직격탄 맞은 이대 웨딩거리... ""생존 전략은 협동뿐""",,,,I,20221104,,
1050300234,6,20220328,오마이뉴스,20220103,"코로나 직격탄 맞은 이대 웨딩거리... ""생존 전략은 협동뿐""",,,,I,20221104,,
1050300234,7,,,,,,,,I,20221104,,
1050300235,1,20220530,,,,,,,I,20221104,,
1050300235,2,20220519,,,,,,,I,20221104,,
1050300235,3,20220422,,,,,,,I,20221104,,
1050300235,4,20220408,,,,,,,I,20221104,,
1050300235,5,20220405,,,,,,,I,20221104,,
1050300235,6,20220328,,,,,,,I,20221104,,
1050300235,7,,,,,,,,I,20221104,,
1050300236,1,20220530,,,,,,,I,20221104,,
1050300236,2,20220519,,,,,,,I,20221104,,
1050300236,3,20220422,,,,,,,I,20221104,,
1050300236,4,20220408,,,,,,,I,20221104,,
1050300236,5,20220405,,,,,,,I,20221104,,
1050300236,6,20220328,,,,,,,I,20221104,,
1050300236,7,,,,,,,,I,20221104,,
1050300237,1,20220530,,,,,,,I,20221104,,
1050300237,2,20220519,,,,,,,I,20221104,,
1050300237,3,20220422,,,,,,,I,20221104,,
1050300237,4,20220408,,,,,,,I,20221104,,
1050300237,5,20220405,,,,,,,I,20221104,,
1050300237,6,20220328,,,,,,,I,20221104,,
1050300237,7,,,,,,,,I,20221104,,
1050300238,1,20220530,,,,,,,I,20221104,,
1050300238,2,20220519,,,,,,,I,20221104,,
1050300238,3,20220422,,,,,,,I,20221104,,
1050300238,4,20220408,,,,,,,I,20221104,,
1050300238,5,20220405,,,,,,,I,20221104,,
1050300238,6,20220328,,,,,,,I,20221104,,
1050300238,7,,,,,,,,I,20221104,,
1050300239,1,20220321,,,,,,,I,20221104,,
1050300239,2,,,,,,,,I,20221104,,
1050300240,1,20220530,미디어스,20220319,"다큐플렉스 ‘불의 맛’, 불씨에서 피어난 각양각색 문명의 맛",,,,I,20221104,,
1050300240,2,20220519,미디어스,20220319,"다큐플렉스 ‘불의 맛’, 불씨에서 피어난 각양각색 문명의 맛",,,,I,20221104,,
1050300240,3,20220422,미디어스,20220319,"다큐플렉스 ‘불의 맛’, 불씨에서 피어난 각양각색 문명의 맛",,,,I,20221104,,
1050300240,4,20220408,미디어스,20220319,"다큐플렉스 ‘불의 맛’, 불씨에서 피어난 각양각색 문명의 맛",,,,I,20221104,,
1050300240,5,20220405,미디어스,20220319,"다큐플렉스 ‘불의 맛’, 불씨에서 피어난 각양각색 문명의 맛",,,,I,20221104,,
1050300240,6,20220328,미디어스,20220319,"다큐플렉스 ‘불의 맛’, 불씨에서 피어난 각양각색 문명의 맛",,,,I,20221104,,
1050300240,7,,,,,,,,I,20221104,,
1050300241,1,20220530,,,,,,,I,20221104,,
1050300241,2,20220519,,,,,,,I,20221104,,
1050300241,3,20220422,,,,,,,I,20221104,,
1050300241,4,20220408,,,,,,,I,20221104,,
1050300241,5,20220405,,,,,,,I,20221104,,
1050300241,6,20220328,,,,,,,I,20221104,,
1050300241,7,,,,,,,,I,20221104,,
1050400242,1,20220530,,,,,,,I,20221104,,
1050400242,2,20220519,,,,,,,I,20221104,,
1050400242,3,20220422,,,,,,,I,20221104,,
1050400242,4,20220408,,,,,,,I,20221104,,
1050400242,5,20220405,,,,,,,I,20221104,,
1050400242,6,20220328,,,,,,,I,20221104,,
1050400242,7,,,,,,,,I,20221104,,
1050400243,1,20220530,가톨릭신문,20210113,[사제인사] 마산교구,,,,I,20221104,,
1050400243,2,20220519,가톨릭신문,20210113,[사제인사] 마산교구,,,,I,20221104,,
1050400243,3,20220422,가톨릭신문,20210113,[사제인사] 마산교구,,,,I,20221104,,
1050400243,4,20220408,가톨릭신문,20210113,[사제인사] 마산교구,,,,I,20221104,,
1050400243,5,20220405,가톨릭신문,20210113,[사제인사] 마산교구,,,,I,20221104,,
1050400243,6,20220328,가톨릭신문,20210113,[사제인사] 마산교구,,,,I,20221104,,
1050400243,7,,,,,,,,I,20221104,,
1050500244,1,20220530,,,,,,,I,20221104,,
1050500244,2,20220519,,,,,,,I,20221104,,
1050500244,3,20220422,,,,,,,I,20221104,,
1050500244,4,20220408,,,,,,,I,20221104,,
1050500244,5,20220405,,,,,,,I,20221104,,
1050500244,6,20220328,,,,,,,I,20221104,,
1050500244,7,,,,,,,,I,20221104,,
1050500245,1,20220530,,,,,,,I,20221104,,
1050500245,2,20220519,,,,,,,I,20221104,,
1050500245,3,20220422,,,,,,,I,20221104,,
1050500245,4,20220408,,,,,,,I,20221104,,
1050500245,5,20220405,,,,,,,I,20221104,,
1050500245,6,20220328,,,,,,,I,20221104,,
1050500245,7,,,,,,,,I,20221104,,
1050500246,1,20220530,EBN,20200305,"프랜차이즈協 ""회원사들 가맹점 지원 적극 동참""",,,,I,20221104,,
1050500246,2,20220519,EBN,20200305,"프랜차이즈協 ""회원사들 가맹점 지원 적극 동참""",,,,I,20221104,,
1050500246,3,20220422,EBN,20200305,"프랜차이즈協 ""회원사들 가맹점 지원 적극 동참""",,,,I,20221104,,
1050500246,4,20220408,EBN,20200305,"프랜차이즈協 ""회원사들 가맹점 지원 적극 동참""",,,,I,20221104,,
1050500246,5,20220405,EBN,20200305,"프랜차이즈協 ""회원사들 가맹점 지원 적극 동참""",,,,I,20221104,,
1050500246,6,20220328,EBN,20200305,"프랜차이즈協 ""회원사들 가맹점 지원 적극 동참""",,,,I,20221104,,
1050500246,7,,,,,,,,I,20221104,,
1050600247,1,20220321,,,,,,,I,20221104,,
1050600247,2,,,,,,,,I,20221104,,
1050700248,1,20220530,RPM9,20190128,[ET-ENT 오페라] 제1회 강남국제음악제 ‘라 트라비아타’ 하녀 역이지만 가창력은 하녀가 아니었던 소프라노 신다영,,,,I,20221104,,
1050700248,2,20220519,RPM9,20190128,[ET-ENT 오페라] 제1회 강남국제음악제 ‘라 트라비아타’ 하녀 역이지만 가창력은 하녀가 아니었던 소프라노 신다영,,,,I,20221104,,
1050700248,3,20220422,RPM9,20190128,[ET-ENT 오페라] 제1회 강남국제음악제 ‘라 트라비아타’ 하녀 역이지만 가창력은 하녀가 아니었던 소프라노 신다영,,,,I,20221104,,
1050700248,4,20220408,RPM9,20190128,[ET-ENT 오페라] 제1회 강남국제음악제 ‘라 트라비아타’ 하녀 역이지만 가창력은 하녀가 아니었던 소프라노 신다영,,,,I,20221104,,
1050700248,5,20220405,RPM9,20190128,[ET-ENT 오페라] 제1회 강남국제음악제 ‘라 트라비아타’ 하녀 역이지만 가창력은 하녀가 아니었던 소프라노 신다영,,,,I,20221104,,
1050700248,6,20220328,RPM9,20190128,[ET-ENT 오페라] 제1회 강남국제음악제 ‘라 트라비아타’ 하녀 역이지만 가창력은 하녀가 아니었던 소프라노 신다영,,,,I,20221104,,
1050700248,7,,,,,,,,I,20221104,,
1050700249,1,20220530,경기일보,20210606,"인천체고, 충무기중ㆍ고사격 남고부 공기소총 시즌 V3",,,,I,20221104,,
1050700249,2,20220519,KBS,20210526,"[영상] “원하는 건 진실, 수술실에 CCTV만 있었다면…”",,,,I,20221104,,
1050700249,3,20220422,뉴스퀘스트,20210520,[부고] 곽상도(국민의힘 국회의원)씨 부인상,,,,I,20221104,,
1050700249,4,20220408,서울와이어,20210520,[부고] 곽상도(국민의힘 국회의원)씨 부인상,,,,I,20221104,,
1050700249,5,20220405,뉴스1,20210520,"완주군, 산모·신생아 건강관리 지원사업 중위소득 150% 확대",,,,I,20221104,,
1050700249,6,20220328,KBS,20210513,與 3대 주자 등판했다…‘경선 연기’가 관건,,,,I,20221104,,
1050700249,7,,,,,,,,I,20221104,,
1050700250,1,20220530,,,,,,,I,20221104,,
1050700250,2,20220519,,,,,,,I,20221104,,
1050700250,3,20220422,,,,,,,I,20221104,,
1050700250,4,20220408,,,,,,,I,20221104,,
1050700250,5,20220405,,,,,,,I,20221104,,
1050700250,6,20220328,,,,,,,I,20221104,,
1050700250,7,,,,,,,,I,20221104,,
1050700251,1,20220530,,,,,,,I,20221104,,
1050700251,2,20220519,,,,,,,I,20221104,,
1050700251,3,20220422,,,,,,,I,20221104,,
1050700251,4,20220408,,,,,,,I,20221104,,
1050700251,5,20220405,,,,,,,I,20221104,,
1050700251,6,20220328,,,,,,,I,20221104,,
1050700251,7,,,,,,,,I,20221104,,
1050700252,1,20220530,셀럽미디어,20191226,"‘한국인의 밥상’ 먹자골목의 추억, 을지로 닭발볶음·구로공단 새알심팥칼국수 등",,,,I,20221104,,
1050700252,2,20220519,셀럽미디어,20191226,"‘한국인의 밥상’ 먹자골목의 추억, 을지로 닭발볶음·구로공단 새알심팥칼국수 등",,,,I,20221104,,
1050700252,3,20220422,셀럽미디어,20191226,"‘한국인의 밥상’ 먹자골목의 추억, 을지로 닭발볶음·구로공단 새알심팥칼국수 등",,,,I,20221104,,
1050700252,4,20220408,셀럽미디어,20191226,"‘한국인의 밥상’ 먹자골목의 추억, 을지로 닭발볶음·구로공단 새알심팥칼국수 등",,,,I,20221104,,
1050700252,5,20220405,셀럽미디어,20191226,"‘한국인의 밥상’ 먹자골목의 추억, 을지로 닭발볶음·구로공단 새알심팥칼국수 등",,,,I,20221104,,
1050700252,6,20220328,셀럽미디어,20191226,"‘한국인의 밥상’ 먹자골목의 추억, 을지로 닭발볶음·구로공단 새알심팥칼국수 등",,,,I,20221104,,
1050700252,7,,,,,,,,I,20221104,,
1050800253,1,20220530,,,,,,,I,20221104,,
1050800253,2,20220519,,,,,,,I,20221104,,
1050800253,3,20220422,,,,,,,I,20221104,,
1050800253,4,20220408,,,,,,,I,20221104,,
1050800253,5,20220405,,,,,,,I,20221104,,
1050800253,6,20220328,,,,,,,I,20221104,,
1050800253,7,,,,,,,,I,20221104,,
1050800254,1,20220530,,,,,,,I,20221104,,
1050800254,2,20220519,,,,,,,I,20221104,,
1050800254,3,20220422,,,,,,,I,20221104,,
1050800254,4,20220408,,,,,,,I,20221104,,
1050800254,5,20220405,,,,,,,I,20221104,,
1050800254,6,20220328,한국금융신문,20170403,"농협중앙회, 선도조합장상 등 우수 임직원·사무소 시상",,,,I,20221104,,
1050800254,7,,,,,,,,I,20221104,,
1050800255,1,20220530,,,,,,,I,20221104,,
1050800255,2,20220519,,,,,,,I,20221104,,
1050800255,3,20220422,,,,,,,I,20221104,,
1050800255,4,20220408,,,,,,,I,20221104,,
1050800255,5,20220405,,,,,,,I,20221104,,
1050800255,6,20220328,,,,,,,I,20221104,,
1050800255,7,,,,,,,,I,20221104,,
1050800256,1,20220530,,,,,,,I,20221104,,
1050800256,2,20220519,,,,,,,I,20221104,,
1050800256,3,20220422,,,,,,,I,20221104,,
1050800256,4,20220408,,,,,,,I,20221104,,
1050800256,5,20220405,,,,,,,I,20221104,,
1050800256,6,20220328,,,,,,,I,20221104,,
1050800256,7,,,,,,,,I,20221104,,
1050900257,1,20220530,뉴시스,20180111,"김남일 경북 도민안전실장, '신라왕이 몰래 간 맛집' 출간",,,,I,20221104,,
1050900257,2,20220519,뉴시스,20180111,"김남일 경북 도민안전실장, '신라왕이 몰래 간 맛집' 출간",,,,I,20221104,,
1050900257,3,20220422,뉴시스,20180111,"김남일 경북 도민안전실장, '신라왕이 몰래 간 맛집' 출간",,,,I,20221104,,
1050900257,4,20220408,뉴시스,20180111,"김남일 경북 도민안전실장, '신라왕이 몰래 간 맛집' 출간",,,,I,20221104,,
1050900257,5,20220405,뉴시스,20180111,"김남일 경북 도민안전실장, '신라왕이 몰래 간 맛집' 출간",,,,I,20221104,,
1050900257,6,20220328,뉴시스,20180111,"김남일 경북 도민안전실장, '신라왕이 몰래 간 맛집' 출간",,,,I,20221104,,
1050900257,7,,,,,,,,I,20221104,,
1050900258,1,,,,,,,,I,20221104,,
1051000259,1,20220530,,,,,,,I,20221104,,
1051000259,2,20220519,,,,,,,I,20221104,,
1051000259,3,20220422,,,,,,,I,20221104,,
1051000259,4,20220408,,,,,,,I,20221104,,
1051000259,5,20220405,,,,,,,I,20221104,,
1051000259,6,20220328,,,,,,,I,20221104,,
1051000259,7,,,,,,,,I,20221104,,
1051000260,1,20220530,톱스타뉴스,20220514,"[8회 지방선거] 경기 기초의원 후보 재산, 병역, 납세 실적 및 전과 유무",,,,I,20221104,,
